Date: 07-12 at 10:41:02, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1641.53(6) mean: 3599.44, max: 4392.12
Date: 07-12 at 10:41:35, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1513.09(7) mean: 2448.44, max: 3381.43
Date: 07-12 at 10:42:14, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1465.28(7) mean: 2281.11, max: 3206.99
Date: 07-12 at 10:42:48, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1419.63(7) mean: 2129.16, max: 2783.95
Date: 07-12 at 10:43:33, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1417.41(7) mean: 1965.81, max: 2606.44
Date: 07-12 at 10:44:19, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1339.70(9) mean: 1619.41, max: 2263.20
Date: 07-12 at 10:44:59, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1319.56(8) mean: 1610.95, max: 2267.52
Date: 07-12 at 10:45:40, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1318.49(8) mean: 1675.84, max: 2337.13
Date: 07-12 at 10:46:20, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1318.49(8) mean: 1484.44, max: 1641.15
Date: 07-12 at 10:47:00, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1318.49(8) mean: 1481.34, max: 1619.63
Date: 07-12 at 10:47:42, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1318.49(8) mean: 1495.22, max: 1648.79
Date: 07-12 at 10:48:32, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1318.49(8) mean: 1475.15, max: 1579.78
Date: 07-12 at 10:49:13, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1318.49(8) mean: 1524.63, max: 1670.17
Date: 07-12 at 10:49:57, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1318.49(8) mean: 1506.53, max: 1687.33
Date: 07-12 at 10:50:44, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1288.39(9) mean: 1419.21, max: 1501.78
Date: 07-12 at 10:51:25, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1265.71(9) mean: 1377.29, max: 1449.99
Date: 07-12 at 10:52:10, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1249.93(10) mean: 1322.55, max: 1375.22
Date: 07-12 at 10:53:00, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1243.02(9) mean: 1343.18, max: 1396.47
Date: 07-12 at 10:53:39, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1233.47(9) mean: 1384.55, max: 1464.05
Date: 07-12 at 10:54:21, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64 best obj: 1233.47(9) mean: 1409.26, max: 1492.62
