Date: 12-15 at 21:45:35, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1664.50(6), mean: 3352.19, max: 4354.62
Date: 12-15 at 21:46:10, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1511.18(10), mean: 3041.33, max: 4107.74
Date: 12-15 at 21:46:56, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1456.23(10), mean: 2880.35, max: 4098.01
Date: 12-15 at 21:47:39, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1444.73(10), mean: 2819.97, max: 3961.65
Date: 12-15 at 21:48:14, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1444.73(10), mean: 2777.00, max: 3901.78
Date: 12-15 at 21:48:59, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1444.73(10), mean: 2706.38, max: 3679.69
Date: 12-15 at 21:49:51, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1444.73(10), mean: 1605.11, max: 1674.74
Date: 12-15 at 21:50:34, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1444.73(10), mean: 1677.15, max: 1785.38
Date: 12-15 at 21:51:19, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1444.73(10), mean: 1668.28, max: 1835.33
Date: 12-15 at 21:51:56, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1444.73(10), mean: 1703.64, max: 1898.69
Date: 12-15 at 21:52:40, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1428.92(12), mean: 1614.40, max: 1888.03
Date: 12-15 at 21:53:32, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1402.17(11), mean: 1592.83, max: 1888.04
Date: 12-15 at 21:54:20, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1374.14(11), mean: 1586.63, max: 1853.91
Date: 12-15 at 21:55:11, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1340.89(11), mean: 1466.41, max: 1567.54
Date: 12-15 at 21:55:53, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1331.47(11), mean: 1503.04, max: 1607.39
Date: 12-15 at 21:56:41, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1331.47(11), mean: 1555.56, max: 1668.48
Date: 12-15 at 21:57:32, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1298.14(11), mean: 1443.47, max: 1570.66
Date: 12-15 at 21:58:13, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1297.42(11), mean: 1500.95, max: 1645.41
Date: 12-15 at 21:59:05, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1297.42(11), mean: 1497.73, max: 1656.08
Date: 12-15 at 21:59:56, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1297.42(11), mean: 1415.98, max: 1518.23
Date: 12-15 at 22:00:43, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1297.42(11), mean: 1420.87, max: 1482.03
Date: 12-15 at 22:01:34, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1297.42(11), mean: 1439.18, max: 1527.35
Date: 12-15 at 22:02:14, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1297.42(11), mean: 1504.72, max: 1628.64
Date: 12-15 at 22:02:59, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1297.42(11), mean: 1404.54, max: 1538.01
Date: 12-15 at 22:03:42, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1278.74(11), mean: 1393.15, max: 1512.31
Date: 12-15 at 22:04:25, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1278.59(11), mean: 1382.94, max: 1533.86
Date: 12-15 at 22:05:12, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1275.82(11), mean: 1325.06, max: 1426.75
Date: 12-15 at 22:05:57, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1264.26(10), mean: 1307.50, max: 1384.73
Date: 12-15 at 22:06:40, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1264.26(10), mean: 1362.42, max: 1474.73
Date: 12-15 at 22:07:25, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1264.26(10), mean: 1294.98, max: 1376.58
Date: 12-15 at 22:08:11, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1264.26(10), mean: 1288.53, max: 1293.26
Date: 12-15 at 22:08:58, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1264.26(10), mean: 1288.53, max: 1293.26
Date: 12-15 at 22:09:45, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1264.26(10), mean: 1301.23, max: 1320.48
Date: 12-15 at 22:10:29, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1264.26(10), mean: 1288.47, max: 1294.11
Date: 12-15 at 22:11:11, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1261.73(11), mean: 1275.25, max: 1290.32
Date: 12-15 at 22:12:00, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1266.05, max: 1307.88
Date: 12-15 at 22:12:44, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1260.07, max: 1264.26
Date: 12-15 at 22:13:29, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1259.64, max: 1264.26
Date: 12-15 at 22:14:14, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1259.64, max: 1264.26
Date: 12-15 at 22:14:59, #particle: 15, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1258.91, max: 1264.26
Date: 12-15 at 22:15:48, #particle: 15, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1258.48, max: 1264.26
Date: 12-15 at 22:16:33, #particle: 15, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1258.48, max: 1264.26
Date: 12-15 at 22:17:15, #particle: 15, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1251.20, max: 1253.34
Date: 12-15 at 22:18:00, #particle: 15, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1246.92, max: 1246.92
Date: 12-15 at 22:18:49, #particle: 15, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1246.92, max: 1246.92
Date: 12-15 at 22:19:35, #particle: 15, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1095.64, best obj: 1246.92(10), mean: 1246.92, max: 1246.92
