Date: 02-01 at 06:15:26, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1340.71(5), mean: 4142.38, max: 4913.47
Date: 02-01 at 06:16:43, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1237.71(5), mean: 2700.27, max: 4276.88
Date: 02-01 at 06:17:43, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1221.51(5), mean: 1907.51, max: 2954.80
Date: 02-01 at 06:18:50, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1200.77(8), mean: 1268.70, max: 1386.30
Date: 02-01 at 06:20:23, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1142.29(8), mean: 1290.60, max: 1402.92
Date: 02-01 at 06:21:46, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1137.07(8), mean: 1258.00, max: 1445.43
Date: 02-01 at 06:23:07, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1137.07(8), mean: 1299.52, max: 1512.47
Date: 02-01 at 06:24:03, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1109.40(7), mean: 1303.90, max: 1573.01
Date: 02-01 at 06:25:24, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1082.94(7), mean: 1234.49, max: 1383.19
Date: 02-01 at 06:26:19, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1082.94(7), mean: 1183.38, max: 1285.34
Date: 02-01 at 06:27:37, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1082.94(7), mean: 1230.87, max: 1352.85
Date: 02-01 at 06:28:51, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1082.94(7), mean: 1274.69, max: 1423.13
Date: 02-01 at 06:30:16, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1081.80(7), mean: 1159.12, max: 1324.25
Date: 02-01 at 06:31:31, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1080.69(7), mean: 1148.14, max: 1220.96
Date: 02-01 at 06:32:48, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1080.69(7), mean: 1138.88, max: 1269.37
Date: 02-01 at 06:34:02, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1080.69(7), mean: 1176.38, max: 1309.67
Date: 02-01 at 06:35:24, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1080.69(7), mean: 1103.97, max: 1231.56
Date: 02-01 at 06:36:42, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1107.03, max: 1154.31
Date: 02-01 at 06:37:59, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1094.84, max: 1167.34
Date: 02-01 at 06:39:15, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1096.62, max: 1162.20
Date: 02-01 at 06:40:33, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1087.50, max: 1120.48
Date: 02-01 at 06:41:50, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1092.26, max: 1158.19
Date: 02-01 at 06:42:50, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 2607.39, max: 3330.63
Date: 02-01 at 06:44:07, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 2243.20, max: 3126.11
Date: 02-01 at 06:45:20, #particle: 15, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1874.61, max: 2544.67
Date: 02-01 at 06:46:31, #particle: 15, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1750.20, max: 2286.84
Date: 02-01 at 06:47:55, #particle: 15, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 2937.22, max: 3630.69
Date: 02-01 at 06:48:51, #particle: 15, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 966.08, best obj: 1078.97(7), mean: 1849.54, max: 2515.54
