Date: 01-21 at 00:00:04, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1457.71(10), mean: 3424.84, max: 4666.63
Date: 01-21 at 00:00:59, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1395.35(9), mean: 3251.75, max: 4649.98
Date: 01-21 at 00:01:53, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1381.41(11), mean: 2566.97, max: 4392.19
Date: 01-21 at 00:02:48, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1317.54(10), mean: 2156.91, max: 3751.83
Date: 01-21 at 00:03:46, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1292.90(10), mean: 1978.56, max: 3375.06
Date: 01-21 at 00:04:35, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1292.90(10), mean: 2030.07, max: 3390.46
Date: 01-21 at 00:05:28, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1292.90(10), mean: 2002.20, max: 3251.25
Date: 01-21 at 00:06:23, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1292.90(10), mean: 1906.95, max: 2953.35
Date: 01-21 at 00:07:25, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1263.88(10), mean: 1420.06, max: 1581.38
Date: 01-21 at 00:08:18, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1254.01(10), mean: 1433.24, max: 1539.05
Date: 01-21 at 00:09:13, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 1437.40, max: 1563.67
Date: 01-21 at 00:10:08, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 1454.73, max: 1546.29
Date: 01-21 at 00:11:02, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 1453.51, max: 1594.40
Date: 01-21 at 00:12:03, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 1393.86, max: 1617.96
Date: 01-21 at 00:12:58, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 1375.68, max: 1491.74
Date: 01-21 at 00:13:58, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 3209.57, max: 3867.52
Date: 01-21 at 00:14:51, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 2312.64, max: 3536.17
Date: 01-21 at 00:15:39, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 2184.65, max: 3348.06
Date: 01-21 at 00:16:35, #particle: 15, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 1487.50, max: 1706.17
Date: 01-21 at 00:17:26, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 3269.29, max: 4160.09
Date: 01-21 at 00:18:22, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 1054.61, best obj: 1246.04(10), mean: 1464.62, max: 1585.80
