Date: 01-22 at 19:01:47, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1247.63(4), mean: 2958.91, max: 3732.06
Date: 01-22 at 19:02:35, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1132.30(8), mean: 1909.76, max: 2923.59
Date: 01-22 at 19:03:25, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1085.62(8), mean: 1519.89, max: 2374.01
Date: 01-22 at 19:04:08, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1072.97(7), mean: 1409.98, max: 2129.17
Date: 01-22 at 19:04:51, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1072.97(7), mean: 1430.43, max: 2157.77
Date: 01-22 at 19:05:38, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1072.97(7), mean: 1503.98, max: 2197.25
Date: 01-22 at 19:06:27, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1072.97(7), mean: 1175.31, max: 1579.79
Date: 01-22 at 19:07:11, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1067.39(6), mean: 1124.16, max: 1196.24
Date: 01-22 at 19:07:56, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1059.70(6), mean: 1135.31, max: 1210.17
Date: 01-22 at 19:08:41, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1059.70(6), mean: 1105.46, max: 1168.57
Date: 01-22 at 19:09:24, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1057.93(5), mean: 1146.97, max: 1214.19
Date: 01-22 at 19:10:11, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1057.93(5), mean: 1104.30, max: 1175.64
Date: 01-22 at 19:10:53, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1057.93(5), mean: 1097.70, max: 1192.29
Date: 01-22 at 19:11:38, #particle: 15, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1055.12(5), mean: 1083.12, max: 1145.63
Date: 01-22 at 19:12:19, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1047.54(5), mean: 1083.58, max: 1144.00
Date: 01-22 at 19:13:00, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1069.76, max: 1160.21
Date: 01-22 at 19:13:44, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1059.67, max: 1126.63
Date: 01-22 at 19:14:28, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1054.22, max: 1084.40
Date: 01-22 at 19:15:08, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1051.76, max: 1083.06
Date: 01-22 at 19:15:50, #particle: 15, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1055.34, max: 1128.07
Date: 01-22 at 19:16:35, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 2615.37, max: 3039.98
Date: 01-22 at 19:17:17, #particle: 15, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1755.95, max: 2584.75
Date: 01-22 at 19:18:00, #particle: 15, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1397.83, max: 2388.73
Date: 01-22 at 19:18:45, #particle: 15, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1317.21, max: 1959.01
Date: 01-22 at 19:19:28, #particle: 15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 2266.23, max: 2847.49
Date: 01-22 at 19:20:12, #particle: 15, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 954.16, best obj: 1046.73(5), mean: 1564.10, max: 2248.58
