Date: 06-29 at 22:42:03, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1703.80(6) mean: 2817.62, max: 3527.52
Date: 06-29 at 22:42:43, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1522.70(11) mean: 2231.71, max: 2976.14
Date: 06-29 at 22:43:43, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1380.74(11) mean: 2198.55, max: 2844.67
Date: 06-29 at 22:44:47, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1326.71(11) mean: 2187.47, max: 2868.35
Date: 06-29 at 22:45:43, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 2002.04, max: 2673.38
Date: 06-29 at 22:46:43, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1995.68, max: 2644.96
Date: 06-29 at 22:47:45, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1821.31, max: 2434.28
Date: 06-29 at 22:48:49, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1475.18, max: 1571.34
Date: 06-29 at 22:49:53, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1409.06, max: 1494.98
Date: 06-29 at 22:50:39, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1542.91, max: 1845.33
Date: 06-29 at 22:51:33, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1451.92, max: 1687.39
Date: 06-29 at 22:52:19, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1428.43, max: 1631.71
Date: 06-29 at 22:53:17, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1421.90, max: 1588.00
Date: 06-29 at 22:54:13, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1549.03, max: 1738.51
Date: 06-29 at 22:55:08, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1505.57, max: 1768.04
Date: 06-29 at 22:56:15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1432.57, max: 1798.96
Date: 06-29 at 22:57:02, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1384.62, max: 1443.14
Date: 06-29 at 22:57:55, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1294.46(10) mean: 1561.52, max: 1751.23
Date: 06-29 at 22:58:54, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1280.35(10) mean: 1394.70, max: 1692.20
Date: 06-29 at 22:59:56, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1267.71(10) mean: 1372.94, max: 1483.70
Date: 06-29 at 23:00:58, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1267.21(10) mean: 1355.01, max: 1507.04
Date: 06-29 at 23:01:54, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1267.21(10) mean: 1389.85, max: 1566.60
Date: 06-29 at 23:03:01, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1267.21(10) mean: 1333.68, max: 1568.39
