Date: 06-30 at 09:20:24, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1601.49(6) mean: 3290.11, max: 3826.61
Date: 06-30 at 09:21:12, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1411.64(13) mean: 3064.01, max: 3658.96
Date: 06-30 at 09:22:04, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1355.05(13) mean: 2849.48, max: 3472.47
Date: 06-30 at 09:22:57, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1332.75(12) mean: 2666.17, max: 3414.26
Date: 06-30 at 09:23:46, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1323.09(12) mean: 2333.21, max: 3116.24
Date: 06-30 at 09:24:33, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 2099.02, max: 3090.05
Date: 06-30 at 09:25:21, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1966.82, max: 2904.94
Date: 06-30 at 09:26:15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1901.41, max: 2780.85
Date: 06-30 at 09:27:05, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1734.51, max: 2695.68
Date: 06-30 at 09:27:57, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1755.45, max: 2726.91
Date: 06-30 at 09:28:51, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1866.11, max: 2669.07
Date: 06-30 at 09:29:39, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1608.72, max: 2696.20
Date: 06-30 at 09:30:27, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1425.78, max: 1644.04
Date: 06-30 at 09:31:14, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1456.45, max: 1697.07
Date: 06-30 at 09:32:04, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1314.15(12) mean: 1508.42, max: 1690.40
Date: 06-30 at 09:32:55, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1301.31(12) mean: 1383.64, max: 1514.90
Date: 06-30 at 09:33:40, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1275.73(12) mean: 1398.89, max: 1529.33
Date: 06-30 at 09:34:20, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.71(11) mean: 1427.62, max: 1559.62
Date: 06-30 at 09:35:00, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1252.11(11) mean: 1447.69, max: 1631.58
Date: 06-30 at 09:35:50, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1252.11(11) mean: 1479.23, max: 1708.98
Date: 06-30 at 09:36:42, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1252.11(11) mean: 1412.77, max: 1581.89
Date: 06-30 at 09:37:25, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1252.11(11) mean: 1396.00, max: 1573.22
Date: 06-30 at 09:38:12, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1252.11(11) mean: 1368.90, max: 1526.95
Date: 06-30 at 09:38:59, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1244.11(12) mean: 1409.03, max: 1559.64
Date: 06-30 at 09:39:45, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1244.11(12) mean: 1386.40, max: 1591.35
Date: 06-30 at 09:40:32, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1244.11(12) mean: 1407.62, max: 1634.21
Date: 06-30 at 09:41:23, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1244.11(12) mean: 1381.63, max: 1624.27
Date: 06-30 at 09:42:13, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1244.11(12) mean: 1443.18, max: 1646.08
Date: 06-30 at 09:42:58, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1235.17(12) mean: 1350.03, max: 1633.57
Date: 06-30 at 09:43:47, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1234.46(12) mean: 1306.27, max: 1462.35
Date: 06-30 at 09:44:34, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1229.70(11) mean: 1289.53, max: 1392.75
Date: 06-30 at 09:45:18, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.40(11) mean: 1285.56, max: 1361.31
Date: 06-30 at 09:46:04, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1261.48, max: 1312.81
Date: 06-30 at 09:46:50, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1269.49, max: 1310.08
Date: 06-30 at 09:47:32, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1302.90, max: 1396.80
Date: 06-30 at 09:48:22, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1273.17, max: 1332.40
Date: 06-30 at 09:49:12, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1262.96, max: 1325.51
Date: 06-30 at 09:49:53, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1392.95, max: 1557.58
Date: 06-30 at 09:50:44, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1296.33, max: 1421.63
Date: 06-30 at 09:51:30, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1290.59, max: 1428.59
Date: 06-30 at 09:52:23, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1275.83, max: 1353.53
Date: 06-30 at 09:53:19, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1388.69, max: 1594.95
Date: 06-30 at 09:54:03, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1377.44, max: 1592.03
Date: 06-30 at 09:54:53, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1293.05, max: 1371.15
Date: 06-30 at 09:55:39, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1286.60, max: 1348.24
Date: 06-30 at 09:56:21, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1377.64, max: 1585.83
Date: 06-30 at 09:57:02, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1380.76, max: 1597.24
Date: 06-30 at 09:57:45, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1274.71, max: 1490.26
Date: 06-30 at 09:58:31, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1265.83, max: 1395.97
Date: 06-30 at 09:59:16, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1407.49, max: 1654.99
Date: 06-30 at 10:00:08, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1296.61, max: 1546.44
Date: 06-30 at 10:00:50, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1217.16(11) mean: 1309.91, max: 1478.03
Date: 06-30 at 10:01:34, iter: 61, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1215.04(11) mean: 1251.80, max: 1345.08
Date: 06-30 at 10:02:17, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.97(11) mean: 1251.38, max: 1340.49
Date: 06-30 at 10:03:02, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.97(11) mean: 1264.44, max: 1376.55
Date: 06-30 at 10:03:46, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.97(11) mean: 1273.15, max: 1399.76
Date: 06-30 at 10:04:35, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.97(11) mean: 1246.50, max: 1371.96
Date: 06-30 at 10:05:26, iter: 66, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.97(11) mean: 1243.85, max: 1360.98
Date: 06-30 at 10:06:18, iter: 68, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.97(11) mean: 1397.68, max: 1566.10
Date: 06-30 at 10:07:01, iter: 69, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.97(11) mean: 1297.40, max: 1464.64
Date: 06-30 at 10:07:44, iter: 70, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.91(11) mean: 1260.37, max: 1366.43
Date: 06-30 at 10:08:31, iter: 71, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1214.91(11) mean: 1281.19, max: 1405.25
Date: 06-30 at 10:09:14, iter: 72, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1244.15, max: 1332.36
Date: 06-30 at 10:09:55, iter: 73, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1229.42, max: 1257.83
Date: 06-30 at 10:10:42, iter: 74, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1235.43, max: 1278.52
Date: 06-30 at 10:11:29, iter: 75, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1263.01, max: 1307.97
Date: 06-30 at 10:12:16, iter: 76, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1231.05, max: 1269.95
Date: 06-30 at 10:13:04, iter: 78, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1368.00, max: 1584.90
Date: 06-30 at 10:13:50, iter: 79, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1285.84, max: 1404.92
Date: 06-30 at 10:14:29, iter: 80, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1258.69, max: 1344.57
Date: 06-30 at 10:15:12, iter: 81, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1212.43(10) mean: 1249.23, max: 1297.41
Date: 06-30 at 10:15:55, iter: 83, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1202.08(10) mean: 1374.89, max: 1634.26
Date: 06-30 at 10:16:36, iter: 84, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1201.00(10) mean: 1276.54, max: 1484.58
Date: 06-30 at 10:17:16, iter: 85, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1201.00(10) mean: 1293.66, max: 1477.11
