Date: 06-30 at 05:43:46, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1525.32(6) mean: 2624.89, max: 3361.04
Date: 06-30 at 05:44:32, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1428.90(6) mean: 2314.29, max: 3175.98
Date: 06-30 at 05:45:16, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1396.89(6) mean: 2050.02, max: 2781.67
Date: 06-30 at 05:46:02, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1396.89(6) mean: 2044.65, max: 2757.19
Date: 06-30 at 05:46:49, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1393.38(11) mean: 1450.12, max: 1599.56
Date: 06-30 at 05:47:38, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1333.31(11) mean: 1479.60, max: 1571.68
Date: 06-30 at 05:48:30, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1306.02(11) mean: 1534.53, max: 1633.28
Date: 06-30 at 05:49:25, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1305.22(11) mean: 1521.93, max: 1656.64
Date: 06-30 at 05:50:14, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1305.22(11) mean: 1503.83, max: 1653.49
Date: 06-30 at 05:51:10, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1305.22(11) mean: 1439.08, max: 1569.01
Date: 06-30 at 05:52:01, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1274.89(11) mean: 1451.09, max: 1586.91
Date: 06-30 at 05:52:48, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1269.63(11) mean: 1486.97, max: 1621.16
Date: 06-30 at 05:53:48, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1269.63(11) mean: 1429.71, max: 1633.75
Date: 06-30 at 05:54:41, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.77(11) mean: 1424.76, max: 1621.78
Date: 06-30 at 05:55:39, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.00(11) mean: 1358.84, max: 1604.76
Date: 06-30 at 05:56:28, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1258.00(11) mean: 1364.48, max: 1483.67
Date: 06-30 at 05:57:29, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1310.96, max: 1428.69
Date: 06-30 at 05:58:15, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1330.62, max: 1405.08
Date: 06-30 at 05:59:05, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1297.53, max: 1329.08
Date: 06-30 at 05:59:58, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1294.67, max: 1354.70
Date: 06-30 at 06:00:54, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1325.34, max: 1404.84
Date: 06-30 at 06:01:52, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1440.80, max: 1906.48
Date: 06-30 at 06:02:42, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1314.48, max: 1430.97
Date: 06-30 at 06:03:36, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1284.94, max: 1338.90
Date: 06-30 at 06:04:26, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1319.87, max: 1385.58
Date: 06-30 at 06:05:18, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1257.91(11) mean: 1432.19, max: 1757.45
Date: 06-30 at 06:06:17, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1256.49(10) mean: 1332.92, max: 1555.16
Date: 06-30 at 06:07:04, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1253.51(10) mean: 1352.37, max: 1571.33
Date: 06-30 at 06:07:48, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1253.51(10) mean: 1303.68, max: 1412.15
Date: 06-30 at 06:08:47, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1144.48 best obj: 1253.51(10) mean: 1279.09, max: 1320.99
