Date: 07-04 at 06:16:27, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1557.80(12) mean: 3105.16, max: 4404.83
Date: 07-04 at 06:17:50, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1497.89(12) mean: 3107.05, max: 4405.34
Date: 07-04 at 06:19:18, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1469.38(11) mean: 3089.31, max: 4390.71
Date: 07-04 at 06:20:56, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1462.08(11) mean: 1681.24, max: 1884.87
Date: 07-04 at 06:22:17, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1429.80(11) mean: 1693.67, max: 1905.20
Date: 07-04 at 06:23:36, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1429.80(11) mean: 1715.90, max: 1922.16
Date: 07-04 at 06:25:04, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1429.80(11) mean: 1653.75, max: 1861.31
Date: 07-04 at 06:26:31, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1422.37(12) mean: 1533.77, max: 1741.99
Date: 07-04 at 06:27:54, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1407.75(12) mean: 1588.94, max: 1791.10
Date: 07-04 at 06:29:24, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1387.80(11) mean: 1547.55, max: 1743.04
Date: 07-04 at 06:30:53, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1555.81, max: 1783.04
Date: 07-04 at 06:32:23, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1464.98, max: 1540.22
Date: 07-04 at 06:33:56, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1502.86, max: 1590.05
Date: 07-04 at 06:35:22, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1524.91, max: 1608.88
Date: 07-04 at 06:36:47, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1555.39, max: 1656.76
Date: 07-04 at 06:38:26, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1462.72, max: 1542.39
Date: 07-04 at 06:39:50, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1471.14, max: 1558.12
Date: 07-04 at 06:41:25, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1383.81(11) mean: 1453.51, max: 1543.37
Date: 07-04 at 06:42:55, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1372.42(11) mean: 1450.07, max: 1539.54
Date: 07-04 at 06:44:28, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1372.42(11) mean: 1417.94, max: 1521.47
Date: 07-04 at 06:46:03, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1372.42(11) mean: 1413.27, max: 1506.45
Date: 07-04 at 06:47:36, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1366.37(11) mean: 1421.32, max: 1506.45
Date: 07-04 at 06:49:00, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1366.37(11) mean: 1447.80, max: 1551.17
Date: 07-04 at 06:50:36, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1366.37(11) mean: 1414.97, max: 1509.79
Date: 07-04 at 06:52:14, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1366.37(11) mean: 1413.62, max: 1525.37
Date: 07-04 at 06:53:43, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1366.37(11) mean: 1418.21, max: 1531.24
Date: 07-04 at 06:55:13, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1366.37(11) mean: 1421.30, max: 1512.11
Date: 07-04 at 06:56:49, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1360.19(11) mean: 1408.91, max: 1506.45
Date: 07-04 at 06:58:15, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1356.30(11) mean: 1409.34, max: 1506.45
Date: 07-04 at 06:59:42, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1356.30(11) mean: 1436.80, max: 1475.19
