Date: 07-04 at 11:31:36, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1679.88(13) mean: 4101.72, max: 5089.01
Date: 07-04 at 11:33:11, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1617.31(12) mean: 3882.04, max: 5033.20
Date: 07-04 at 11:34:41, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1576.38(12) mean: 3235.93, max: 4955.09
Date: 07-04 at 11:36:13, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1556.62(11) mean: 2572.66, max: 3740.56
Date: 07-04 at 11:37:48, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1510.75(10) mean: 2205.98, max: 3303.98
Date: 07-04 at 11:39:20, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1463.87(10) mean: 1988.07, max: 3088.63
Date: 07-04 at 11:40:53, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1444.83(10) mean: 1924.84, max: 3065.67
Date: 07-04 at 11:42:30, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1438.46(10) mean: 1712.31, max: 2702.14
Date: 07-04 at 11:43:58, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1438.46(10) mean: 1542.81, max: 1655.51
Date: 07-04 at 11:45:31, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1438.46(10) mean: 1547.36, max: 1679.20
Date: 07-04 at 11:47:03, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1438.46(10) mean: 1518.89, max: 1681.12
Date: 07-04 at 11:48:35, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1134.91 best obj: 1430.79(11) mean: 1520.47, max: 1617.42
