Date: 01-15 at 10:25:49, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 1220.14(4), mean: 3200.45, max: 3844.29
Date: 01-15 at 10:26:23, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 1079.37(4), mean: 2695.07, max: 3398.29
Date: 01-15 at 10:26:58, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 993.16(4), mean: 2104.94, max: 2779.02
Date: 01-15 at 10:27:31, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 937.83(4), mean: 1979.43, max: 2644.29
Date: 01-15 at 10:28:04, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 912.19(4), mean: 1059.35, max: 1187.17
Date: 01-15 at 10:28:34, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 902.36(4), mean: 1116.16, max: 1263.22
Date: 01-15 at 10:29:09, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 869.06(4), mean: 938.70, max: 989.62
Date: 01-15 at 10:29:39, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.79(4), mean: 962.33, max: 1001.50
Date: 01-15 at 10:30:09, #particle: 15, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 1035.14, max: 1099.06
Date: 01-15 at 10:30:44, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 919.03, max: 976.31
Date: 01-15 at 10:31:16, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 906.69, max: 952.78
Date: 01-15 at 10:31:48, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 925.63, max: 992.37
Date: 01-15 at 10:32:20, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 861.41, max: 865.77
Date: 01-15 at 10:32:55, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 2794.92, max: 3408.46
Date: 01-15 at 10:33:29, #particle: 15, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 1782.90, max: 3370.44
Date: 01-15 at 10:33:58, #particle: 15, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 1490.79, max: 2602.52
Date: 01-15 at 10:34:29, #particle: 15, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 860.66(4), mean: 1186.99, max: 1892.04
Date: 01-15 at 10:35:06, #particle: 15, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 845.08(5), mean: 2729.18, max: 3166.16
Date: 01-15 at 10:35:43, #particle: 15, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 590.6, best obj: 825.19(5), mean: 2156.17, max: 2765.54
