Date: 03-25 at 12:35:07, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1009.21(12), mean: 1357.74, max: 1747.73
Date: 03-25 at 12:35:09, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 935.12(11), mean: 1331.37, max: 1699.44
Date: 03-25 at 12:35:13, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 908.06(11), mean: 1226.79, max: 1683.85
Date: 03-25 at 12:35:21, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 907.47(11), mean: 1010.58, max: 1113.19
Date: 03-25 at 12:35:24, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 905.01(10), mean: 1021.68, max: 1145.13
Date: 03-25 at 12:35:28, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 893.16(9), mean: 951.24, max: 1008.09
Date: 03-25 at 12:35:32, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 890.63(9), mean: 958.96, max: 1026.67
Date: 03-25 at 12:35:34, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 859.46(10), mean: 959.89, max: 1036.77
Date: 03-25 at 12:35:37, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 842.41(10), mean: 960.72, max: 1037.51
Date: 03-25 at 12:35:40, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 837.69(10), mean: 970.37, max: 1083.73
Date: 03-25 at 12:35:44, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 837.69(10), mean: 928.29, max: 1077.97
Date: 03-25 at 12:35:49, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 825.74(10), mean: 894.02, max: 994.44
Date: 03-25 at 12:35:51, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 815.46(10), mean: 917.69, max: 974.05
Date: 03-25 at 12:35:55, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 815.46(10), mean: 904.93, max: 1010.38
Date: 03-25 at 12:36:00, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 815.46(10), mean: 885.37, max: 1009.00
Date: 03-25 at 12:36:09, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 813.62(9), mean: 846.24, max: 901.85
Date: 03-25 at 12:36:14, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 845.03, max: 916.73
Date: 03-25 at 12:36:20, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 844.36, max: 908.42
Date: 03-25 at 12:36:24, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 834.24, max: 906.73
Date: 03-25 at 12:36:29, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 823.54, max: 871.15
Date: 03-25 at 12:36:45, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 820.90, max: 842.21
Date: 03-25 at 12:36:51, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 1497.29, max: 1815.23
Date: 03-25 at 12:36:54, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 1391.57, max: 1734.82
Date: 03-25 at 12:36:57, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 1322.90, max: 1659.48
Date: 03-25 at 12:37:02, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 1146.92, max: 1619.48
Date: 03-25 at 12:37:06, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 1460.23, max: 1840.28
Date: 03-25 at 12:37:09, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 813.42(9), mean: 1442.67, max: 1828.64
