Date: 01-11 at 08:30:53, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 1038.34(9), mean: 2885.54, max: 3774.53
Date: 01-11 at 08:31:50, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 1011.34(9), mean: 2867.09, max: 3733.02
Date: 01-11 at 08:32:51, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 925.77(7), mean: 2826.42, max: 3702.18
Date: 01-11 at 08:33:50, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 922.73(7), mean: 1991.07, max: 3165.26
Date: 01-11 at 08:34:50, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 922.73(7), mean: 1704.17, max: 2954.21
Date: 01-11 at 08:35:47, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 922.73(7), mean: 1499.94, max: 2205.50
Date: 01-11 at 08:36:47, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 922.73(7), mean: 1224.43, max: 2001.05
Date: 01-11 at 08:37:43, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 922.73(7), mean: 1042.64, max: 1240.48
Date: 01-11 at 08:38:40, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 912.80(7), mean: 1097.15, max: 1389.89
Date: 01-11 at 08:39:33, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 875.61(7), mean: 991.34, max: 1218.94
Date: 01-11 at 08:40:29, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 866.65(7), mean: 1001.90, max: 1253.87
Date: 01-11 at 08:41:22, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 837.45(6), mean: 991.37, max: 1294.64
Date: 01-11 at 08:42:16, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 822.10(6), mean: 956.69, max: 1055.49
Date: 01-11 at 08:43:09, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 991.48, max: 1149.52
Date: 01-11 at 08:44:04, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 939.60, max: 1059.61
Date: 01-11 at 08:44:56, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 910.48, max: 992.23
Date: 01-11 at 08:45:49, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 897.09, max: 990.12
Date: 01-11 at 08:46:45, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 866.25, max: 910.91
Date: 01-11 at 08:47:39, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 1009.21, max: 1449.19
Date: 01-11 at 08:48:33, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 878.84, max: 1096.93
Date: 01-11 at 08:49:27, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 813.27(6), mean: 847.45, max: 1035.60
Date: 01-11 at 08:50:26, #particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 827.40, max: 878.38
Date: 01-11 at 08:51:20, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 849.36, max: 992.50
Date: 01-11 at 08:52:14, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 832.02, max: 1014.76
Date: 01-11 at 08:53:05, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 832.48, max: 1051.41
Date: 01-11 at 08:54:02, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 824.23, max: 937.68
Date: 01-11 at 08:54:57, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 1065.93, max: 1307.78
Date: 01-11 at 08:55:49, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 883.22, max: 1132.35
Date: 01-11 at 08:56:41, #particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 863.18, max: 973.17
Date: 01-11 at 08:57:33, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 849.69, max: 913.26
Date: 01-11 at 08:58:24, #particle: 15, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 1071.14, max: 1346.61
Date: 01-11 at 08:59:15, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 811.58(6), mean: 918.31, max: 1324.85
