Date: 01-11 at 20:06:19, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 945.42(6), mean: 1772.02, max: 3527.90
Date: 01-11 at 20:07:13, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 905.23(5), mean: 1299.99, max: 2916.45
Date: 01-11 at 20:08:08, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 900.96(5), mean: 1055.54, max: 1267.61
Date: 01-11 at 20:09:02, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 881.35(5), mean: 1077.23, max: 1317.35
Date: 01-11 at 20:09:55, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 881.24(5), mean: 1091.31, max: 1350.85
Date: 01-11 at 20:10:49, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 878.35(6), mean: 948.81, max: 1072.28
Date: 01-11 at 20:11:44, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 846.70(6), mean: 1023.75, max: 1129.12
Date: 01-11 at 20:12:37, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 842.54(6), mean: 1062.23, max: 1182.48
Date: 01-11 at 20:13:30, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.90(6), mean: 1075.97, max: 1232.02
Date: 01-11 at 20:14:25, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 1077.18, max: 1219.31
Date: 01-11 at 20:15:20, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 1081.10, max: 1208.66
Date: 01-11 at 20:16:15, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 913.66, max: 958.99
Date: 01-11 at 20:17:10, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 929.76, max: 989.30
Date: 01-11 at 20:18:05, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 907.68, max: 998.97
Date: 01-11 at 20:19:00, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 1089.33, max: 1288.87
Date: 01-11 at 20:19:53, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 1044.86, max: 1275.28
Date: 01-11 at 20:20:47, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 974.77, max: 1240.79
Date: 01-11 at 20:21:41, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 926.25, max: 1065.36
Date: 01-11 at 20:22:35, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 1079.44, max: 1414.57
Date: 01-11 at 20:23:28, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 735.8, best obj: 833.82(6), mean: 924.89, max: 1206.63
