Date: 04-09 at 13:51:39, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 713.88, max: 861.36
Date: 04-09 at 13:51:40, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 735.65, max: 884.69
Date: 04-09 at 13:51:42, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 757.42, max: 908.01
Date: 04-09 at 13:51:46, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 1000.89, max: 1168.88
Date: 04-09 at 13:51:55, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 1244.36, max: 1429.74
Date: 04-09 at 13:52:04, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 1266.13, max: 1453.07
Date: 04-09 at 13:52:13, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 1287.90, max: 1476.39
Date: 04-09 at 13:52:30, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 1531.38, max: 1737.26
Date: 04-09 at 13:52:51, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 1774.85, max: 1998.12
Date: 04-09 at 13:53:27, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 2018.33, max: 2258.99
Date: 04-09 at 13:53:55, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 284.19(2), mean: 2040.09, max: 2282.31
