Date: 01-08 at 16:42:28, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1772.66(6), mean: 3868.88, max: 4782.35
Date: 01-08 at 16:43:24, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1602.19(10), mean: 3840.23, max: 4740.73
Date: 01-08 at 16:44:20, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1554.51(9), mean: 3592.47, max: 4394.11
Date: 01-08 at 16:45:17, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1550.81(9), mean: 3061.90, max: 4080.50
Date: 01-08 at 16:46:14, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1550.81(9), mean: 2147.55, max: 3456.78
Date: 01-08 at 16:47:09, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1550.81(9), mean: 2142.21, max: 3097.62
Date: 01-08 at 16:48:03, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1550.81(9), mean: 2152.38, max: 2964.84
Date: 01-08 at 16:49:00, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1517.24(13), mean: 1700.86, max: 1900.46
Date: 01-08 at 16:49:56, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1468.68(12), mean: 1761.25, max: 1967.35
Date: 01-08 at 16:50:53, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1431.15(11), mean: 1691.69, max: 2003.83
Date: 01-08 at 16:51:48, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1637.35, max: 1935.65
Date: 01-08 at 16:52:43, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1703.12, max: 1989.78
Date: 01-08 at 16:53:41, #particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1602.15, max: 1711.36
Date: 01-08 at 16:54:38, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1564.34, max: 1681.03
Date: 01-08 at 16:55:38, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1590.43, max: 1712.72
Date: 01-08 at 16:56:33, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1738.75, max: 1985.04
Date: 01-08 at 16:57:31, #particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1594.21, max: 1767.81
Date: 01-08 at 16:58:25, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1658.95, max: 1812.30
Date: 01-08 at 16:59:20, #particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1561.24, max: 1740.72
Date: 01-08 at 17:00:18, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1693.50, max: 2118.91
Date: 01-08 at 17:01:12, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91, best obj: 1430.10(11), mean: 1716.69, max: 2165.60
