Date: 07-04 at 16:13:47, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1808.09(15) mean: 3519.72, max: 4443.12
Date: 07-04 at 16:15:29, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1639.11(13) mean: 3370.12, max: 4274.37
Date: 07-04 at 16:17:09, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1638.25(13) mean: 3172.82, max: 4262.75
Date: 07-04 at 16:18:52, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1628.84(13) mean: 2837.43, max: 3822.23
Date: 07-04 at 16:20:36, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1623.13(13) mean: 2711.37, max: 3789.30
Date: 07-04 at 16:22:18, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1623.13(13) mean: 2667.50, max: 3774.53
Date: 07-04 at 16:24:00, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1615.73(12) mean: 1716.97, max: 1847.67
Date: 07-04 at 16:25:42, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1580.62(12) mean: 1670.33, max: 1839.63
Date: 07-04 at 16:27:25, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1542.82(12) mean: 1627.06, max: 1722.43
Date: 07-04 at 16:29:06, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1538.61(12) mean: 1681.96, max: 1812.39
Date: 07-04 at 16:30:44, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1537.78(12) mean: 1724.48, max: 1819.72
Date: 07-04 at 16:32:26, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1537.78(12) mean: 1787.32, max: 1888.44
Date: 07-04 at 16:34:06, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1514.84(14) mean: 1714.87, max: 1929.40
Date: 07-04 at 16:35:50, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1437.22(14) mean: 1776.48, max: 2002.08
Date: 07-04 at 16:37:33, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.71(13) mean: 1815.28, max: 2069.27
Date: 07-04 at 16:39:13, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1395.78(13) mean: 1549.20, max: 1687.15
