Date: 11-01 at 20:01:39, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 1025.93(4), mean: 3282.65, max: 3966.77
Date: 11-01 at 20:02:16, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 958.22(4), mean: 2072.67, max: 2948.36
Date: 11-01 at 20:02:53, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 948.20(4), mean: 1695.21, max: 2251.50
Date: 11-01 at 20:03:39, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 948.20(4), mean: 1109.68, max: 1382.05
Date: 11-01 at 20:04:19, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 948.20(4), mean: 1186.80, max: 1410.18
Date: 11-01 at 20:05:06, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 948.20(4), mean: 998.14, max: 1065.38
Date: 11-01 at 20:05:42, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 948.20(4), mean: 1099.97, max: 1197.57
Date: 11-01 at 20:06:24, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 914.92(5), mean: 984.56, max: 1078.81
Date: 11-01 at 20:07:21, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 883.14(5), mean: 983.41, max: 1076.78
Date: 11-01 at 20:08:03, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 874.39(5), mean: 1018.78, max: 1117.14
Date: 11-01 at 20:08:47, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 874.00(5), mean: 1035.98, max: 1145.66
Date: 11-01 at 20:09:44, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 874.00(5), mean: 1047.55, max: 1189.18
Date: 11-01 at 20:10:44, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 874.00(5), mean: 931.49, max: 1032.82
Date: 11-01 at 20:11:23, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 874.00(5), mean: 1006.48, max: 1100.53
Date: 11-01 at 20:12:02, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 874.00(5), mean: 899.05, max: 946.40
Date: 11-01 at 20:13:02, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 842.68(6), mean: 898.07, max: 946.40
Date: 11-01 at 20:13:39, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 842.68(6), mean: 895.28, max: 946.40
Date: 11-01 at 20:14:33, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 842.68(6), mean: 892.71, max: 946.40
Date: 11-01 at 20:15:35, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17, best obj: 842.68(6), mean: 929.87, max: 988.85
