Date: 07-08 at 18:31:29, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 1065.53(4) mean: 3858.46, max: 4391.57
Date: 07-08 at 18:32:00, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 1005.44(4) mean: 2908.56, max: 3858.36
Date: 07-08 at 18:32:29, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 996.24(4) mean: 2101.37, max: 2933.15
Date: 07-08 at 18:32:59, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 996.04(7) mean: 1080.96, max: 1195.20
Date: 07-08 at 18:33:32, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 937.89(6) mean: 1082.47, max: 1214.02
Date: 07-08 at 18:33:56, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 918.62(5) mean: 1012.54, max: 1130.24
Date: 07-08 at 18:34:31, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 914.31(6) mean: 947.20, max: 994.48
Date: 07-08 at 18:35:03, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 881.85(6) mean: 966.99, max: 1020.70
Date: 07-08 at 18:35:27, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 854.30(6) mean: 1004.23, max: 1119.07
Date: 07-08 at 18:35:51, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 827.37(6) mean: 958.36, max: 1062.54
Date: 07-08 at 18:36:20, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 822.60(6) mean: 1006.57, max: 1115.90
Date: 07-08 at 18:36:47, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 803.38(5) mean: 872.93, max: 940.80
Date: 07-08 at 18:37:19, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 865.68, max: 955.85
Date: 07-08 at 18:37:47, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 887.39, max: 986.29
Date: 07-08 at 18:38:14, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 807.48, max: 885.88
Date: 07-08 at 18:38:41, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 804.73, max: 885.88
Date: 07-08 at 18:39:04, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 804.73, max: 885.88
Date: 07-08 at 18:39:27, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 804.73, max: 885.88
Date: 07-08 at 18:39:55, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 804.73, max: 885.88
Date: 07-08 at 18:40:19, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 804.73, max: 885.88
Date: 07-08 at 18:40:49, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:41:15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:41:39, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:42:02, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:42:26, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:42:59, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:43:31, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:43:57, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:44:19, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:44:43, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:45:16, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:45:44, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:46:16, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:46:39, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:47:05, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:47:37, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:48:02, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:48:27, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:48:49, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:49:16, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:49:40, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:50:04, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:50:38, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:51:03, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:51:29, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:51:59, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:52:26, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:52:50, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:53:15, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:53:41, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:54:04, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:54:27, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:54:51, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:55:24, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:55:57, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:56:22, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:56:48, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:57:11, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:57:34, iter: 59, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
Date: 07-08 at 18:57:59, iter: 60, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.17 best obj: 778.01(5) mean: 778.01, max: 778.01
