Date: 07-14 at 18:16:03, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 832.82(4) mean: 3218.20, max: 4178.14
Date: 07-14 at 18:17:04, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 689.86(4) mean: 1687.63, max: 2490.99
Date: 07-14 at 18:18:05, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.41(4) mean: 1376.38, max: 2058.65
Date: 07-14 at 18:19:06, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 1417.66, max: 2096.13
Date: 07-14 at 18:20:02, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 827.26, max: 914.17
Date: 07-14 at 18:20:59, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 759.51, max: 823.90
Date: 07-14 at 18:22:00, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 807.42, max: 905.92
Date: 07-14 at 18:22:53, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 728.07, max: 837.28
Date: 07-14 at 18:23:53, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 877.33, max: 1129.87
Date: 07-14 at 18:24:48, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 736.81, max: 811.35
Date: 07-14 at 18:25:42, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 668.00(4) mean: 720.64, max: 829.34
Date: 07-14 at 18:26:38, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 661.66(4) mean: 687.77, max: 761.71
Date: 07-14 at 18:27:30, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 661.66(4) mean: 709.91, max: 803.16
Date: 07-14 at 18:28:29, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 661.66(4) mean: 691.72, max: 806.50
Date: 07-14 at 18:29:22, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 646.27(4) mean: 665.11, max: 694.17
Date: 07-14 at 18:30:18, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 683.98, max: 740.10
Date: 07-14 at 18:31:09, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 692.33, max: 738.57
Date: 07-14 at 18:32:09, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 642.66, max: 646.09
Date: 07-14 at 18:33:05, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 642.13, max: 642.90
Date: 07-14 at 18:34:00, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 642.13, max: 642.90
Date: 07-14 at 18:35:16, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 665.93, max: 991.45
Date: 07-14 at 18:36:10, iter: 24, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 665.59, max: 994.85
Date: 07-14 at 18:37:04, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 652.01, max: 791.07
Date: 07-14 at 18:37:56, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 645.78, max: 697.72
Date: 07-14 at 18:39:06, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 655.35, max: 841.26
Date: 07-14 at 18:39:55, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 642.46, max: 647.88
Date: 07-14 at 18:40:46, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 645.09, max: 687.29
Date: 07-14 at 18:41:45, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 644.79, max: 682.85
Date: 07-14 at 18:42:52, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 697.42, max: 886.30
Date: 07-14 at 18:43:45, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 667.27, max: 830.71
Date: 07-14 at 18:44:34, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 656.92, max: 785.81
Date: 07-14 at 18:45:30, iter: 36, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 642.41, max: 647.17
Date: 07-14 at 18:46:44, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 720.66, max: 991.45
Date: 07-14 at 18:47:39, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 670.96, max: 787.84
Date: 07-14 at 18:48:33, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 659.35, max: 722.40
Date: 07-14 at 18:49:22, iter: 41, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 651.51, max: 742.84
Date: 07-14 at 18:50:31, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 642.07(4) mean: 702.03, max: 976.78
Date: 07-14 at 18:51:23, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 590.54(3) mean: 654.44, max: 777.91
Date: 07-14 at 18:52:11, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 621.19, max: 645.38
Date: 07-14 at 18:53:00, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(4) mean: 618.86, max: 643.91
Date: 07-14 at 18:53:54, iter: 47, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(4) mean: 618.27, max: 635.02
Date: 07-14 at 18:54:43, iter: 48, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(4) mean: 617.59, max: 627.35
Date: 07-14 at 18:55:35, iter: 49, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 588.49, max: 588.49
Date: 07-14 at 18:58:41, iter: 51, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 604.92, max: 834.95
Date: 07-14 at 18:59:33, iter: 52, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 604.06, max: 821.95
Date: 07-14 at 19:00:26, iter: 53, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.43, max: 617.61
Date: 07-14 at 19:01:20, iter: 54, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 590.61, max: 620.31
Date: 07-14 at 19:03:26, iter: 56, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 623.57, max: 711.24
Date: 07-14 at 19:04:16, iter: 57, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 596.30, max: 646.52
Date: 07-14 at 19:05:10, iter: 58, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 592.82, max: 621.74
