Date: 07-14 at 20:36:30, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 1190.71(9) mean: 3249.47, max: 4178.14
Date: 07-14 at 20:37:28, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 1038.64(9) mean: 2967.41, max: 3798.53
Date: 07-14 at 20:38:25, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 984.86(8) mean: 2921.32, max: 3637.07
Date: 07-14 at 20:39:24, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 967.67(8) mean: 2847.31, max: 3533.32
Date: 07-14 at 20:40:21, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 962.25(8) mean: 2403.84, max: 3231.06
Date: 07-14 at 20:41:15, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 865.78(6) mean: 1102.35, max: 1232.30
Date: 07-14 at 20:42:09, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 865.78(6) mean: 1109.40, max: 1314.21
Date: 07-14 at 20:43:01, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 865.78(6) mean: 1025.16, max: 1167.00
Date: 07-14 at 20:43:56, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 865.78(6) mean: 1041.51, max: 1121.18
Date: 07-14 at 20:44:49, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 865.78(6) mean: 1003.30, max: 1159.51
Date: 07-14 at 20:45:43, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 865.78(6) mean: 1168.01, max: 1448.43
Date: 07-14 at 20:46:36, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 865.78(6) mean: 1078.87, max: 1410.79
Date: 07-14 at 20:47:28, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 829.32(6) mean: 904.89, max: 1017.25
Date: 07-14 at 20:48:20, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 793.30(6) mean: 952.81, max: 1077.08
Date: 07-14 at 20:49:10, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 777.64(6) mean: 920.44, max: 1069.55
Date: 07-14 at 20:50:02, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 776.87(6) mean: 935.71, max: 1065.93
Date: 07-14 at 20:50:56, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 769.70(6) mean: 943.24, max: 1112.88
Date: 07-14 at 20:51:47, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 861.89, max: 1174.05
Date: 07-14 at 20:52:37, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 848.03, max: 914.93
Date: 07-14 at 20:53:29, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 842.77, max: 902.64
Date: 07-14 at 20:54:21, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 832.15, max: 957.49
Date: 07-14 at 20:55:12, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 817.89, max: 852.72
Date: 07-14 at 20:56:04, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 1128.61, max: 1552.22
Date: 07-14 at 20:56:57, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 1027.60, max: 1459.56
Date: 07-14 at 20:57:48, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 993.17, max: 1476.21
Date: 07-14 at 20:58:40, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 788.90, max: 986.74
Date: 07-14 at 20:59:30, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 726.09(5) mean: 913.57, max: 1090.13
Date: 07-14 at 21:00:23, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 836.59, max: 1042.96
Date: 07-14 at 21:01:13, iter: 32, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 767.13, max: 886.42
Date: 07-14 at 21:02:05, iter: 33, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 756.72, max: 843.07
Date: 07-14 at 21:02:55, iter: 34, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 738.00, max: 854.23
Date: 07-14 at 21:03:46, iter: 35, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 726.23, max: 795.89
Date: 07-14 at 21:04:41, iter: 37, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 990.95, max: 1397.96
Date: 07-14 at 21:05:34, iter: 38, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 872.56, max: 1252.40
Date: 07-14 at 21:06:24, iter: 39, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 735.56, max: 830.98
Date: 07-14 at 21:07:25, iter: 40, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 672.54(4) mean: 725.30, max: 822.81
Date: 07-14 at 21:08:30, iter: 42, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 666.15(5) mean: 833.39, max: 1344.08
Date: 07-14 at 21:09:35, iter: 43, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 658.41(5) mean: 883.27, max: 1400.81
Date: 07-14 at 21:10:37, iter: 44, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 620.35(4) mean: 925.10, max: 1448.35
Date: 07-14 at 21:11:39, iter: 45, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 935.85, max: 1436.38
Date: 07-14 at 21:12:37, iter: 46, fix: false, local: true, cut car: true, new generate: false, Khoo: 588.49 best obj: 588.49(3) mean: 796.10, max: 961.66
