Date: 12-16 at 14:11:20, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1611.12(15), mean: 3326.23, max: 3867.30
Date: 12-16 at 14:12:07, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1308.43(15), mean: 3252.83, max: 3749.54
Date: 12-16 at 14:13:00, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1101.59(14), mean: 3030.06, max: 3724.97
Date: 12-16 at 14:13:53, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1098.75(14), mean: 2818.05, max: 3648.68
Date: 12-16 at 14:14:50, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1098.64(14), mean: 2628.50, max: 3554.85
Date: 12-16 at 14:15:43, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1098.64(14), mean: 2364.77, max: 3477.41
Date: 12-16 at 14:16:38, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1082.92(14), mean: 1808.70, max: 3170.44
Date: 12-16 at 14:17:35, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1073.76(13), mean: 1206.78, max: 1528.01
Date: 12-16 at 14:18:24, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1073.76(13), mean: 1239.07, max: 1571.26
Date: 12-16 at 14:19:19, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 1020.58(15), mean: 1116.88, max: 1409.32
Date: 12-16 at 14:20:14, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 987.44(14), mean: 1105.63, max: 1427.44
Date: 12-16 at 14:21:04, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 987.44(14), mean: 1079.30, max: 1377.79
Date: 12-16 at 14:21:56, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 983.94(13), mean: 1048.68, max: 1106.13
Date: 12-16 at 14:22:50, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 983.59(13), mean: 1045.53, max: 1126.88
Date: 12-16 at 14:23:37, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 955.80(13), mean: 1028.29, max: 1116.88
Date: 12-16 at 14:24:27, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 953.42(13), mean: 996.43, max: 1052.33
Date: 12-16 at 14:25:21, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 915.04(12), mean: 992.63, max: 1051.01
Date: 12-16 at 14:26:09, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 915.04(12), mean: 978.43, max: 1051.85
Date: 12-16 at 14:26:54, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 971.24, max: 1051.68
Date: 12-16 at 14:27:42, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 970.82, max: 1036.00
Date: 12-16 at 14:28:32, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 959.61, max: 992.00
Date: 12-16 at 14:29:20, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 955.06, max: 997.91
Date: 12-16 at 14:30:09, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 990.92, max: 1035.12
Date: 12-16 at 14:31:07, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 968.61, max: 998.06
Date: 12-16 at 14:31:58, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 954.64, max: 989.44
Date: 12-16 at 14:32:46, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 945.62, max: 956.56
Date: 12-16 at 14:33:35, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 937.31, max: 953.78
Date: 12-16 at 14:34:29, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 949.94, max: 953.78
Date: 12-16 at 14:35:20, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 828.94, best obj: 896.12(12), mean: 949.94, max: 953.78
