Date: 11-03 at 19:40:49, #particle: 5, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 1046.17(11), mean: 2079.02, max: 3625.77
Date: 11-03 at 19:41:12, #particle: 5, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 961.35(9), mean: 1854.45, max: 3019.17
Date: 11-03 at 19:41:38, #particle: 5, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 929.67(9), mean: 1358.50, max: 2356.49
Date: 11-03 at 19:42:02, #particle: 5, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 923.92(8), mean: 1282.66, max: 2279.89
Date: 11-03 at 19:42:28, #particle: 5, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 896.62(6), mean: 995.16, max: 1186.03
Date: 11-03 at 19:42:48, #particle: 5, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 888.30(6), mean: 1067.90, max: 1284.19
Date: 11-03 at 19:43:12, #particle: 5, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 927.78, max: 952.97
Date: 11-03 at 19:43:34, #particle: 5, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 978.11, max: 1028.14
Date: 11-03 at 19:43:56, #particle: 5, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 966.07, max: 1065.33
Date: 11-03 at 19:44:19, #particle: 5, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 925.17, max: 953.91
Date: 11-03 at 19:44:41, #particle: 5, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 946.14, max: 1017.98
Date: 11-03 at 19:45:04, #particle: 5, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 932.92, max: 954.46
Date: 11-03 at 19:45:27, #particle: 5, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 952.59, max: 1009.66
Date: 11-03 at 19:45:52, #particle: 5, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 920.38, max: 945.54
Date: 11-03 at 19:46:14, #particle: 5, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.77(6), mean: 910.95, max: 937.82
Date: 11-03 at 19:46:34, #particle: 5, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.70(6), mean: 935.76, max: 982.80
Date: 11-03 at 19:46:56, #particle: 5, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.70(6), mean: 899.72, max: 936.74
Date: 11-03 at 19:47:16, #particle: 5, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 887.70(6), mean: 919.01, max: 963.72
Date: 11-03 at 19:47:39, #particle: 5, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 886.16(7), mean: 898.86, max: 927.62
Date: 11-03 at 19:48:01, #particle: 5, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 885.21(7), mean: 936.83, max: 951.90
Date: 11-03 at 19:48:23, #particle: 5, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 885.21(7), mean: 971.98, max: 1001.76
Date: 11-03 at 19:48:47, #particle: 5, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 869.97(7), mean: 884.34, max: 891.33
Date: 11-03 at 19:49:10, #particle: 5, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.84(7), mean: 904.48, max: 931.23
Date: 11-03 at 19:49:33, #particle: 5, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.84(7), mean: 889.20, max: 938.83
Date: 11-03 at 19:49:53, #particle: 5, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.84(7), mean: 916.83, max: 961.21
Date: 11-03 at 19:50:16, #particle: 5, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.84(7), mean: 894.28, max: 944.75
Date: 11-03 at 19:50:37, #particle: 5, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.84(7), mean: 900.65, max: 927.04
Date: 11-03 at 19:51:00, #particle: 5, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.84(7), mean: 881.20, max: 915.99
Date: 11-03 at 19:51:21, #particle: 5, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 861.84(7), mean: 924.18, max: 973.83
Date: 11-03 at 19:51:45, #particle: 5, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 860.38(7), mean: 862.01, max: 863.78
Date: 11-03 at 19:52:08, #particle: 5, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 860.34, max: 861.84
Date: 11-03 at 19:52:32, #particle: 5, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 859.93, max: 861.84
Date: 11-03 at 19:52:56, #particle: 5, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 859.93, max: 861.84
Date: 11-03 at 19:53:19, #particle: 5, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 872.78, max: 893.97
Date: 11-03 at 19:53:41, #particle: 5, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 859.33, max: 861.01
Date: 11-03 at 19:54:02, #particle: 5, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 872.35, max: 898.74
Date: 11-03 at 19:54:24, #particle: 5, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 860.30, max: 864.23
Date: 11-03 at 19:54:45, #particle: 5, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:55:07, #particle: 5, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:55:30, #particle: 5, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:55:52, #particle: 5, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:56:15, #particle: 5, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:56:38, #particle: 5, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:57:01, #particle: 5, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:57:24, #particle: 5, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:57:49, #particle: 5, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:58:11, #particle: 5, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:58:33, #particle: 5, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:58:55, #particle: 5, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:59:16, #particle: 5, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 19:59:38, #particle: 5, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:00:00, #particle: 5, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:00:22, #particle: 5, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:00:45, #particle: 5, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:01:08, #particle: 5, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:01:31, #particle: 5, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:01:54, #particle: 5, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:02:18, #particle: 5, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:02:41, #particle: 5, iter: 59, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:03:06, #particle: 5, iter: 60, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:03:27, #particle: 5, iter: 61, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:03:48, #particle: 5, iter: 62, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:04:10, #particle: 5, iter: 63, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:04:32, #particle: 5, iter: 64, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:04:55, #particle: 5, iter: 65, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:05:16, #particle: 5, iter: 66, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
Date: 11-03 at 20:05:38, #particle: 5, iter: 67, fix: false, local: false, cut car: false, new generate: false, Khoo: 735.8, best obj: 858.30(7), mean: 858.30, max: 858.30
