Date: 07-02 at 21:05:59, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1947.79(20) mean: 2793.37, max: 3178.25
Date: 07-02 at 21:07:44, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1862.08(19) mean: 2745.05, max: 3227.23
Date: 07-02 at 21:09:21, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.61(19) mean: 2753.52, max: 3192.31
Date: 07-02 at 21:11:03, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 2682.22, max: 3169.57
Date: 07-02 at 21:12:47, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 2719.24, max: 3220.76
Date: 07-02 at 21:14:36, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 2351.64, max: 3170.84
Date: 07-02 at 21:16:22, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 2219.12, max: 3188.22
Date: 07-02 at 21:18:03, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 2021.29, max: 2164.19
Date: 07-02 at 21:19:46, iter: 9, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 1999.76, max: 2254.26
Date: 07-02 at 21:21:34, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 1954.16, max: 2302.49
Date: 07-02 at 21:23:10, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 1951.72, max: 2089.67
Date: 07-02 at 21:24:42, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 2001.67, max: 2154.92
Date: 07-02 at 21:26:21, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1837.06(19) mean: 2067.60, max: 2219.24
Date: 07-02 at 21:28:13, iter: 14, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1800.68(20) mean: 1914.08, max: 2206.88
Date: 07-02 at 21:29:58, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1795.12(20) mean: 1891.20, max: 2031.74
Date: 07-02 at 21:31:36, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1795.12(20) mean: 1901.69, max: 2048.51
Date: 07-02 at 21:33:09, iter: 17, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1795.12(20) mean: 1941.53, max: 2079.60
Date: 07-02 at 21:34:47, iter: 18, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1795.12(20) mean: 2000.52, max: 2153.58
Date: 07-02 at 21:36:32, iter: 19, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1795.12(20) mean: 2024.42, max: 2203.90
Date: 07-02 at 21:38:15, iter: 20, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1795.12(20) mean: 1954.76, max: 2279.96
Date: 07-02 at 21:39:53, iter: 21, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1794.49(20) mean: 1921.82, max: 2033.41
Date: 07-02 at 21:41:40, iter: 22, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1788.00(20) mean: 1880.63, max: 2039.65
Date: 07-02 at 21:43:21, iter: 23, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1855.38, max: 2005.23
Date: 07-02 at 21:44:57, iter: 24, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1906.28, max: 2068.86
Date: 07-02 at 21:46:42, iter: 25, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1893.12, max: 2069.03
Date: 07-02 at 21:48:23, iter: 26, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1934.79, max: 2119.34
Date: 07-02 at 21:50:10, iter: 27, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1938.92, max: 2117.87
Date: 07-02 at 21:52:00, iter: 28, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1855.03, max: 1969.04
Date: 07-02 at 21:53:43, iter: 29, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1828.93, max: 1967.00
Date: 07-02 at 21:55:21, iter: 30, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1770.08(19) mean: 1861.69, max: 1964.71
Date: 07-02 at 21:57:09, iter: 31, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1768.58(20) mean: 1838.22, max: 1944.45
Date: 07-02 at 21:58:58, iter: 32, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1768.58(20) mean: 1846.74, max: 2015.78
Date: 07-02 at 22:00:40, iter: 33, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1761.53(19) mean: 1818.53, max: 1995.42
Date: 07-02 at 22:02:16, iter: 34, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1761.53(19) mean: 1840.05, max: 1911.83
Date: 07-02 at 22:04:03, iter: 35, fix: false, local: false, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1761.53(19) mean: 1821.55, max: 1910.69
