Date: 08-09 at 11:41:23, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1746.39(16), mean: 2861.79, max: 3370.89
Date: 08-09 at 11:42:35, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1580.13(15), mean: 2804.38, max: 3322.70
Date: 08-09 at 11:43:45, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1538.53(15), mean: 2619.31, max: 3308.58
Date: 08-09 at 11:45:01, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 2598.93, max: 3316.09
Date: 08-09 at 11:46:15, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 2324.08, max: 3225.17
Date: 08-09 at 11:47:31, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 2096.41, max: 2927.14
Date: 08-09 at 11:48:48, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 2012.10, max: 2859.95
Date: 08-09 at 11:49:57, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 1854.34, max: 2827.63
Date: 08-09 at 11:51:11, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 1716.99, max: 1992.41
Date: 08-09 at 11:52:18, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 1779.43, max: 2081.62
Date: 08-09 at 11:53:31, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1371.69, best obj: 1530.11(15), mean: 1729.87, max: 2137.21
