Date: 07-15 at 00:31:39, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1649.60(6) mean: 3586.57, max: 4357.31
Date: 07-15 at 00:32:28, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1520.44(6) mean: 3251.24, max: 4152.73
Date: 07-15 at 00:33:07, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1428.39(6) mean: 2729.64, max: 3581.55
Date: 07-15 at 00:33:47, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1408.37(6) mean: 2598.67, max: 3509.62
Date: 07-15 at 00:34:26, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1408.37(6) mean: 2088.15, max: 2721.95
Date: 07-15 at 00:35:11, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1408.37(6) mean: 2072.62, max: 2805.64
Date: 07-15 at 00:35:52, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1351.05(11) mean: 1466.68, max: 1679.54
Date: 07-15 at 00:36:50, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1272.31(9) mean: 1456.45, max: 1655.10
Date: 07-15 at 00:37:47, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1438.37, max: 1545.68
Date: 07-15 at 00:38:31, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1419.53, max: 1533.98
Date: 07-15 at 00:39:20, iter: 11, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1420.14, max: 1552.40
Date: 07-15 at 00:40:14, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1367.58, max: 1432.10
Date: 07-15 at 00:41:11, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1324.61, max: 1411.75
Date: 07-15 at 00:41:58, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1595.79, max: 1982.22
Date: 07-15 at 00:42:48, iter: 16, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1528.46, max: 1828.28
Date: 07-15 at 00:43:32, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1254.26(9) mean: 1375.53, max: 1738.95
Date: 07-15 at 00:44:25, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1233.40(10) mean: 1301.41, max: 1404.01
Date: 07-15 at 00:45:10, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1287.05, max: 1360.21
Date: 07-15 at 00:45:51, iter: 20, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1291.71, max: 1391.35
Date: 07-15 at 00:46:50, iter: 21, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1275.39, max: 1362.81
Date: 07-15 at 00:47:38, iter: 22, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1310.72, max: 1368.83
Date: 07-15 at 00:48:30, iter: 23, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1249.29, max: 1267.64
Date: 07-15 at 00:49:15, iter: 25, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1470.12, max: 1765.19
Date: 07-15 at 00:50:01, iter: 26, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1423.16, max: 1793.00
Date: 07-15 at 00:50:47, iter: 27, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1226.20(9) mean: 1331.05, max: 1771.74
Date: 07-15 at 00:51:31, iter: 28, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1223.87(9) mean: 1285.16, max: 1439.92
Date: 07-15 at 00:52:11, iter: 29, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1206.54(9) mean: 1261.18, max: 1314.22
Date: 07-15 at 00:52:54, iter: 30, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1206.54(9) mean: 1242.84, max: 1270.56
Date: 07-15 at 00:53:46, iter: 31, fix: false, local: true, cut car: true, new generate: false, Khoo: 1095.64 best obj: 1206.54(9) mean: 1245.07, max: 1293.10
