Date: 08-10 at 08:18:39, #particle: 25, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1348.90(14), mean: 2329.10, max: 2779.59
Date: 08-10 at 08:20:33, #particle: 25, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1326.65(16), mean: 2216.86, max: 2761.51
Date: 08-10 at 08:22:27, #particle: 25, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1276.65(15), mean: 2204.94, max: 2724.69
Date: 08-10 at 08:24:15, #particle: 25, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1266.22(15), mean: 2167.07, max: 2738.31
Date: 08-10 at 08:26:18, #particle: 25, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1236.02(15), mean: 2062.18, max: 2754.49
Date: 08-10 at 08:28:06, #particle: 25, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1233.37(15), mean: 1835.22, max: 2451.70
Date: 08-10 at 08:30:14, #particle: 25, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1205.88(14), mean: 1321.20, max: 1419.90
Date: 08-10 at 08:32:13, #particle: 25, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1179.58(14), mean: 1267.10, max: 1322.07
Date: 08-10 at 08:33:49, #particle: 25, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1179.23(14), mean: 1304.70, max: 1396.10
Date: 08-10 at 08:35:33, #particle: 25, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1179.23(14), mean: 1348.55, max: 1453.15
Date: 08-10 at 08:37:22, #particle: 25, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1166.90(14), mean: 1289.76, max: 1498.89
Date: 08-10 at 08:39:14, #particle: 25, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1155.13(14), mean: 1218.38, max: 1301.40
Date: 08-10 at 08:40:47, #particle: 25, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1154.80(14), mean: 1282.34, max: 1373.07
Date: 08-10 at 08:42:38, #particle: 25, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1154.80(14), mean: 1204.82, max: 1276.56
Date: 08-10 at 08:44:14, #particle: 25, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 1072.12, best obj: 1153.92(14), mean: 1217.41, max: 1292.43
