Date: 12-10 at 20:22:42, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1849.27(19), mean: 2956.55, max: 3496.60
Date: 12-10 at 20:23:31, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1746.89(19), mean: 2959.01, max: 3447.82
Date: 12-10 at 20:24:20, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1740.13(18), mean: 2722.54, max: 3413.60
Date: 12-10 at 20:25:15, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1737.19(18), mean: 2692.79, max: 3367.30
Date: 12-10 at 20:26:10, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1726.42(18), mean: 2537.30, max: 3403.91
Date: 12-10 at 20:27:04, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1726.42(18), mean: 1950.00, max: 2296.82
Date: 12-10 at 20:28:00, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1723.81(18), mean: 1818.74, max: 1992.29
Date: 12-10 at 20:28:45, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1723.46(18), mean: 1850.92, max: 2052.27
Date: 12-10 at 20:29:32, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1723.46(18), mean: 1894.38, max: 2119.31
Date: 12-10 at 20:30:20, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1723.46(18), mean: 1941.03, max: 2175.77
Date: 12-10 at 20:31:09, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1706.44(18), mean: 1980.29, max: 2274.43
Date: 12-10 at 20:32:00, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1702.42(18), mean: 1907.88, max: 2105.87
Date: 12-10 at 20:32:49, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1702.42(18), mean: 1950.65, max: 2148.65
Date: 12-10 at 20:33:45, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1702.42(18), mean: 1888.66, max: 2177.27
Date: 12-10 at 20:34:39, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1666.36(18), mean: 1811.53, max: 1960.35
Date: 12-10 at 20:35:26, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1852.59, max: 1992.34
Date: 12-10 at 20:36:19, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1784.71, max: 2025.97
Date: 12-10 at 20:37:11, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1742.45, max: 1844.95
Date: 12-10 at 20:38:06, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1764.72, max: 1899.16
Date: 12-10 at 20:38:56, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1736.41, max: 1841.99
Date: 12-10 at 20:39:45, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1746.88, max: 1841.99
Date: 12-10 at 20:40:31, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1836.68, max: 1942.72
Date: 12-10 at 20:41:22, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.73(18), mean: 1780.36, max: 1949.16
Date: 12-10 at 20:42:14, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1658.50(17), mean: 1709.02, max: 1795.04
Date: 12-10 at 20:43:03, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1635.42(17), mean: 1738.05, max: 1834.21
Date: 12-10 at 20:43:52, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1635.42(17), mean: 1713.99, max: 1882.66
Date: 12-10 at 20:44:44, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1635.42(17), mean: 1685.35, max: 1748.43
Date: 12-10 at 20:45:36, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1635.42(17), mean: 1672.46, max: 1715.50
Date: 12-10 at 20:46:26, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1671.36, max: 1715.50
Date: 12-10 at 20:47:14, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1671.36, max: 1715.50
Date: 12-10 at 20:48:03, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1676.00, max: 1776.22
Date: 12-10 at 20:48:54, #particle: 15, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1685.09, max: 1812.16
Date: 12-10 at 20:49:45, #particle: 15, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1665.90, max: 1713.29
Date: 12-10 at 20:50:34, #particle: 15, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1663.82, max: 1712.67
Date: 12-10 at 20:51:22, #particle: 15, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1673.84, max: 1761.17
Date: 12-10 at 20:52:10, #particle: 15, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1710.34, max: 1800.97
Date: 12-10 at 20:53:03, #particle: 15, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1634.90(17), mean: 1712.01, max: 1838.11
Date: 12-10 at 20:53:54, #particle: 15, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1633.51(17), mean: 1649.66, max: 1695.53
Date: 12-10 at 20:54:45, #particle: 15, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1629.61(17), mean: 1647.31, max: 1691.83
Date: 12-10 at 20:55:35, #particle: 15, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1629.61(17), mean: 1681.39, max: 1754.51
Date: 12-10 at 20:56:20, #particle: 15, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1616.75(17), mean: 1687.42, max: 1803.75
Date: 12-10 at 20:57:11, #particle: 15, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.94(17), mean: 1651.26, max: 1698.82
Date: 12-10 at 20:58:00, #particle: 15, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.94(17), mean: 1669.34, max: 1760.74
Date: 12-10 at 20:58:49, #particle: 15, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.64(17), mean: 1646.89, max: 1724.07
Date: 12-10 at 20:59:40, #particle: 15, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.01(17), mean: 1647.05, max: 1803.46
Date: 12-10 at 21:00:33, #particle: 15, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.01(17), mean: 1637.25, max: 1706.80
Date: 12-10 at 21:01:27, #particle: 15, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.01(17), mean: 1634.20, max: 1666.55
Date: 12-10 at 21:02:15, #particle: 15, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.01(17), mean: 1659.42, max: 1720.17
Date: 12-10 at 21:03:06, #particle: 15, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1613.01(17), mean: 1629.57, max: 1687.39
Date: 12-10 at 21:03:59, #particle: 15, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1612.81(17), mean: 1621.32, max: 1667.17
Date: 12-10 at 21:04:42, #particle: 15, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 1518.58, best obj: 1612.81(17), mean: 1649.64, max: 1667.54
