Date: 12-28 at 21:15:27, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1420.46(13), mean: 2390.54, max: 3022.85
Date: 12-28 at 21:16:13, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1313.52(13), mean: 2349.72, max: 2952.19
Date: 12-28 at 21:17:07, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1300.07(13), mean: 2266.63, max: 2930.51
Date: 12-28 at 21:18:00, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1812.10, max: 2859.67
Date: 12-28 at 21:18:45, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1670.64, max: 2498.76
Date: 12-28 at 21:19:33, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1624.78, max: 2479.34
Date: 12-28 at 21:20:27, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1444.99, max: 1581.98
Date: 12-28 at 21:21:20, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1424.73, max: 1613.27
Date: 12-28 at 21:22:15, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 2277.64, max: 2679.19
Date: 12-28 at 21:23:09, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1483.57, max: 1563.78
Date: 12-28 at 21:23:55, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1537.86, max: 1631.04
Date: 12-28 at 21:24:47, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1388.40, max: 1489.09
Date: 12-28 at 21:25:35, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 2355.56, max: 2954.60
Date: 12-28 at 21:26:32, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: true, Khoo: 1135.52, best obj: 1299.32(13), mean: 1492.37, max: 1622.34
