Date: 12-26 at 10:37:28, #particle: 15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1630.22(15), mean: 2699.73, max: 3146.22
Date: 12-26 at 10:38:20, #particle: 15, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1540.77(15), mean: 2457.60, max: 3063.85
Date: 12-26 at 10:39:14, #particle: 15, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1519.04(15), mean: 2321.37, max: 3009.84
Date: 12-26 at 10:40:13, #particle: 15, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 2341.76, max: 2985.48
Date: 12-26 at 10:41:07, #particle: 15, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 2094.56, max: 2946.87
Date: 12-26 at 10:42:01, #particle: 15, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 2110.93, max: 2968.21
Date: 12-26 at 10:42:56, #particle: 15, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 2076.68, max: 2923.05
Date: 12-26 at 10:43:57, #particle: 15, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 1808.81, max: 2863.91
Date: 12-26 at 10:44:54, #particle: 15, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 1721.09, max: 2051.18
Date: 12-26 at 10:45:48, #particle: 15, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 1768.90, max: 2101.02
Date: 12-26 at 10:46:44, #particle: 15, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 1679.98, max: 2103.67
Date: 12-26 at 10:47:33, #particle: 15, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 1703.43, max: 2084.96
Date: 12-26 at 10:48:26, #particle: 15, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 1794.64, max: 2092.96
Date: 12-26 at 10:49:17, #particle: 15, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1371.69, best obj: 1509.20(14), mean: 1836.59, max: 2132.21
