Date: 07-07 at 21:57:24, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1467.22(18) mean: 2464.09, max: 2842.77
Date: 07-07 at 21:59:07, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1380.30(17) mean: 2134.62, max: 2788.93
Date: 07-07 at 22:00:54, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1379.42(17) mean: 2060.89, max: 2723.94
Date: 07-07 at 22:02:39, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1349.09(17) mean: 1747.05, max: 2731.83
Date: 07-07 at 22:04:24, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1324.20(16) mean: 1503.46, max: 2431.20
Date: 07-07 at 22:06:08, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1316.67(16) mean: 1448.91, max: 1542.35
Date: 07-07 at 22:07:43, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1310.09(16) mean: 1463.75, max: 1579.38
Date: 07-07 at 22:09:17, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1305.03(16) mean: 1523.83, max: 1646.72
Date: 07-07 at 22:11:00, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1303.53(16) mean: 1570.43, max: 1688.97
Date: 07-07 at 22:12:51, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1303.53(16) mean: 1377.85, max: 1418.21
Date: 07-07 at 22:14:45, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1303.53(16) mean: 1347.39, max: 1400.44
Date: 07-07 at 22:16:18, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1213.62 best obj: 1303.53(16) mean: 1398.11, max: 1453.62
