Date: 07-20 at 23:53:56, #particle: 10, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1410.87(10), mean: 2306.68, max: 3344.59
Date: 07-20 at 23:54:39, #particle: 10, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1264.03(10), mean: 2266.37, max: 3192.09
Date: 07-20 at 23:55:22, #particle: 10, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 2011.14, max: 2974.47
Date: 07-20 at 23:56:06, #particle: 10, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1892.75, max: 2814.78
Date: 07-20 at 23:56:53, #particle: 10, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1401.46, max: 1512.57
Date: 07-20 at 23:57:38, #particle: 10, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1377.54, max: 1439.92
Date: 07-20 at 23:58:24, #particle: 10, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1386.57, max: 1482.30
Date: 07-20 at 23:59:09, #particle: 10, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1303.85, max: 1357.63
Date: 07-20 at 23:59:54, #particle: 10, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1354.91, max: 1451.98
Date: 07-21 at 00:00:40, #particle: 10, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1299.40, max: 1480.41
Date: 07-21 at 00:01:25, #particle: 10, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1327.33, max: 1521.97
Date: 07-21 at 00:02:10, #particle: 10, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1323.93, max: 1427.77
Date: 07-21 at 00:02:57, #particle: 10, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1331.33, max: 1455.76
Date: 07-21 at 00:03:43, #particle: 10, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1363.33, max: 1486.57
Date: 07-21 at 00:04:29, #particle: 10, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1297.04, max: 1372.06
Date: 07-21 at 00:05:16, #particle: 10, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1243.02(10), mean: 1322.50, max: 1431.07
Date: 07-21 at 00:27:01, #particle: 10, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1381.20(12), mean: 2370.93, max: 3437.83
Date: 07-21 at 00:27:52, #particle: 10, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1312.63(12), mean: 2336.21, max: 3360.99
Date: 07-21 at 00:28:40, #particle: 10, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1308.23(12), mean: 2331.84, max: 3334.10
Date: 07-21 at 00:29:27, #particle: 10, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1303.65(12), mean: 2081.93, max: 3071.49
Date: 07-21 at 00:30:14, #particle: 10, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1303.65(12), mean: 1891.43, max: 2880.76
Date: 07-21 at 00:31:02, #particle: 10, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1303.65(12), mean: 1645.93, max: 2514.39
Date: 07-21 at 00:31:49, #particle: 10, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1296.06(12), mean: 1612.33, max: 2394.45
Date: 07-21 at 00:32:37, #particle: 10, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1287.51(14), mean: 1344.57, max: 1411.15
Date: 07-21 at 00:33:23, #particle: 10, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1261.58(13), mean: 1375.30, max: 1444.11
Date: 07-21 at 00:34:11, #particle: 10, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1260.34(13), mean: 1381.50, max: 1456.95
Date: 07-21 at 00:34:59, #particle: 10, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1260.34(13), mean: 1386.28, max: 1477.91
Date: 07-21 at 00:35:49, #particle: 10, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1260.34(13), mean: 1328.12, max: 1373.57
Date: 07-21 at 00:36:38, #particle: 10, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1240.54(13), mean: 1367.84, max: 1431.25
Date: 07-21 at 00:37:27, #particle: 10, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1378.27, max: 1454.13
Date: 07-21 at 00:38:12, #particle: 10, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1298.53, max: 1341.23
Date: 07-21 at 00:39:03, #particle: 10, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1290.43, max: 1341.00
Date: 07-21 at 00:39:50, #particle: 10, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1315.28, max: 1385.35
Date: 07-21 at 00:40:37, #particle: 10, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1283.90, max: 1330.48
Date: 07-21 at 00:41:25, #particle: 10, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1292.42, max: 1355.99
Date: 07-21 at 00:42:13, #particle: 10, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1317.49, max: 1423.82
Date: 07-21 at 00:43:03, #particle: 10, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1267.85, max: 1310.10
Date: 07-21 at 00:43:54, #particle: 10, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1314.01, max: 1342.84
Date: 07-21 at 00:44:41, #particle: 10, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1228.76(12), mean: 1275.32, max: 1353.32
Date: 07-21 at 00:45:31, #particle: 10, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1217.82(12), mean: 1267.05, max: 1386.32
Date: 07-21 at 00:46:19, #particle: 10, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1228.13, max: 1248.86
Date: 07-21 at 00:47:04, #particle: 10, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1227.33, max: 1245.00
Date: 07-21 at 00:47:50, #particle: 10, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1234.75, max: 1284.70
Date: 07-21 at 00:48:39, #particle: 10, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1230.57, max: 1270.91
Date: 07-21 at 00:49:28, #particle: 10, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1224.72, max: 1247.94
Date: 07-21 at 00:50:18, #particle: 10, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1218.95, max: 1239.33
Date: 07-21 at 00:51:14, #particle: 10, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1213.39, max: 1234.13
Date: 07-21 at 00:51:59, #particle: 10, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1213.39, max: 1234.13
Date: 07-21 at 00:52:50, #particle: 10, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1220.30, max: 1268.67
Date: 07-21 at 00:53:36, #particle: 10, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1210.83, max: 1227.77
Date: 07-21 at 00:54:21, #particle: 10, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1216.07, max: 1271.82
Date: 07-21 at 00:55:05, #particle: 10, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1210.83, max: 1227.77
Date: 07-21 at 00:55:48, #particle: 10, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1210.83, max: 1227.77
Date: 07-21 at 00:56:32, #particle: 10, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1210.83, max: 1227.77
Date: 07-21 at 00:57:17, #particle: 10, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1211.65, max: 1227.77
Date: 07-21 at 00:58:07, #particle: 10, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1210.83, max: 1227.77
Date: 07-21 at 00:58:50, #particle: 10, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1209.26, max: 1227.77
Date: 07-21 at 00:59:35, #particle: 10, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1213.65, max: 1271.82
Date: 07-21 at 01:00:18, #particle: 10, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1209.24, max: 1227.77
Date: 07-21 at 01:01:05, #particle: 10, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1209.24, max: 1227.77
Date: 07-21 at 01:01:50, #particle: 10, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1993.68, max: 3234.71
Date: 07-21 at 01:02:32, #particle: 10, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1327.02, max: 1545.19
Date: 07-21 at 01:03:14, #particle: 10, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1338.97, max: 1569.46
Date: 07-21 at 01:03:59, #particle: 10, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1331.03, max: 1565.07
Date: 07-21 at 01:04:43, #particle: 10, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1337.27, max: 1603.13
Date: 07-21 at 01:05:29, #particle: 10, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1343.65, max: 1605.98
Date: 07-21 at 01:06:13, #particle: 10, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1268.56, max: 1397.14
Date: 07-21 at 01:07:00, #particle: 10, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1274.36, max: 1383.82
Date: 07-21 at 01:07:47, #particle: 10, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1267.18, max: 1397.62
Date: 07-21 at 01:08:31, #particle: 10, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1274.57, max: 1396.45
Date: 07-21 at 01:09:16, #particle: 10, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1256.11, max: 1339.82
Date: 07-21 at 01:10:06, #particle: 10, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1256.09, max: 1359.68
Date: 07-21 at 01:10:49, #particle: 10, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1245.95, max: 1309.31
Date: 07-21 at 01:11:39, #particle: 10, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1255.53, max: 1327.69
Date: 07-21 at 01:12:28, #particle: 10, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1242.43, max: 1309.31
Date: 07-21 at 01:13:12, #particle: 10, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1249.64, max: 1328.06
Date: 07-21 at 01:13:56, #particle: 10, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1253.92, max: 1344.45
Date: 07-21 at 01:14:43, #particle: 10, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1235.57, max: 1283.21
Date: 07-21 at 01:15:29, #particle: 10, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1242.22, max: 1313.89
Date: 07-21 at 01:16:14, #particle: 10, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 2012.15, max: 3065.76
Date: 07-21 at 01:16:58, #particle: 10, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1441.51, max: 2711.39
Date: 07-21 at 01:17:48, #particle: 10, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1443.27, max: 2585.89
Date: 07-21 at 01:18:33, #particle: 10, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1271.19, max: 1398.53
Date: 07-21 at 01:19:18, #particle: 10, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1284.57, max: 1411.15
Date: 07-21 at 01:20:05, #particle: 10, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1290.04, max: 1409.38
Date: 07-21 at 01:20:46, #particle: 10, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1261.67, max: 1347.81
Date: 07-21 at 01:21:33, #particle: 10, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1257.69, max: 1332.58
Date: 07-21 at 01:22:18, #particle: 10, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1258.59, max: 1368.10
Date: 07-21 at 01:23:01, #particle: 10, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1242.93, max: 1305.23
Date: 07-21 at 01:23:44, #particle: 10, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1237.34, max: 1331.50
Date: 07-21 at 01:24:30, #particle: 10, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 1144.48, best obj: 1202.79(11), mean: 1262.00, max: 1397.54
