Date: 07-01 at 12:40:19, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1393.00(14) mean: 3454.95, max: 3998.49
Date: 07-01 at 12:42:21, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1211.52(14) mean: 3261.46, max: 3759.84
Date: 07-01 at 12:44:29, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1150.25(14) mean: 3213.36, max: 3714.91
Date: 07-01 at 12:46:39, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1133.23(14) mean: 3065.24, max: 3689.32
Date: 07-01 at 12:49:00, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1127.78(14) mean: 1451.14, max: 1580.90
Date: 07-01 at 12:51:10, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1105.62(13) mean: 1498.33, max: 1627.59
Date: 07-01 at 12:53:26, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1105.62(13) mean: 1377.96, max: 1628.87
Date: 07-01 at 12:55:42, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 1053.73(14) mean: 1278.59, max: 1593.94
Date: 07-01 at 12:57:57, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 993.91(14) mean: 1307.10, max: 1631.53
Date: 07-01 at 13:00:16, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 987.60(14) mean: 1217.60, max: 1511.74
Date: 07-01 at 13:02:36, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 922.94(12) mean: 1049.55, max: 1279.47
Date: 07-01 at 13:04:52, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 965.63, max: 1091.15
Date: 07-01 at 13:07:05, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 861.70(11) mean: 952.01, max: 1047.68
Date: 07-01 at 13:09:18, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 859.06(11) mean: 942.95, max: 1035.81
Date: 07-01 at 13:11:31, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 851.10(11) mean: 921.18, max: 1020.58
Date: 07-01 at 13:13:50, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 898.96, max: 951.94
Date: 07-01 at 13:16:10, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 891.53, max: 931.47
Date: 07-01 at 13:18:31, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 887.06, max: 931.47
Date: 07-01 at 13:20:53, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 884.21, max: 931.47
Date: 07-01 at 13:23:14, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 882.79, max: 931.47
Date: 07-01 at 13:25:45, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 892.61, max: 1115.43
Date: 07-01 at 13:27:57, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 884.87, max: 999.27
Date: 07-01 at 13:30:04, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 843.77, max: 867.43
Date: 07-01 at 13:32:11, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 841.58, max: 867.43
Date: 07-01 at 13:34:34, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 841.58, max: 867.43
Date: 07-01 at 13:36:41, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 841.58, max: 867.43
Date: 07-01 at 13:38:46, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 841.58, max: 867.43
Date: 07-01 at 13:40:52, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 841.58, max: 867.43
Date: 07-01 at 13:43:14, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 840.71, max: 867.43
Date: 07-01 at 13:45:22, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 839.39, max: 867.43
Date: 07-01 at 13:47:28, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 839.11, max: 867.43
Date: 07-01 at 13:49:38, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 839.11, max: 867.43
Date: 07-01 at 13:51:16, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 839.11, max: 867.43
Date: 07-01 at 13:52:26, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 839.11, max: 867.43
Date: 07-01 at 13:53:33, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 13:54:43, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 13:56:11, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 13:57:19, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 13:58:28, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 13:59:38, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:01:06, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:02:11, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:03:20, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:04:32, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:05:59, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:07:01, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:08:05, iter: 54, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:09:12, iter: 55, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:10:34, iter: 57, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:11:35, iter: 58, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:12:39, iter: 59, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:13:48, iter: 60, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:15:16, iter: 62, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:16:18, iter: 63, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:17:22, iter: 64, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:18:27, iter: 65, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:19:50, iter: 67, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.99, max: 829.70
Date: 07-01 at 14:20:51, iter: 68, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:21:54, iter: 69, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:23:01, iter: 70, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:24:25, iter: 72, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:25:27, iter: 73, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:26:31, iter: 74, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:27:37, iter: 75, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 828.94, max: 828.94
Date: 07-01 at 14:29:03, iter: 77, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 832.17, max: 877.37
Date: 07-01 at 14:30:05, iter: 79, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 2001.74, max: 3535.14
Date: 07-01 at 14:31:15, iter: 80, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 1105.28, max: 1525.32
Date: 07-01 at 14:32:25, iter: 81, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 1070.33, max: 1515.99
Date: 07-01 at 14:33:39, iter: 83, fix: false, local: false, cut car: true, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 1064.16, max: 1415.78
