Date: 01-25 at 09:20:29, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1592.36(14), mean: 3400.58, max: 3774.55
Date: 01-25 at 09:21:12, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1459.28(14), mean: 3172.33, max: 3405.92
Date: 01-25 at 09:22:02, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1330.32(13), mean: 2986.70, max: 3362.89
Date: 01-25 at 09:22:55, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1307.89(13), mean: 2849.85, max: 3326.17
Date: 01-25 at 09:23:42, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1304.24(13), mean: 2505.35, max: 3131.12
Date: 01-25 at 09:24:34, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1289.07(16), mean: 2466.28, max: 3076.84
Date: 01-25 at 09:25:28, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1229.25(15), mean: 2461.32, max: 3073.76
Date: 01-25 at 09:26:20, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1217.39(15), mean: 2078.43, max: 2996.50
Date: 01-25 at 09:27:14, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1217.39(15), mean: 1978.20, max: 3022.35
Date: 01-25 at 09:28:12, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1185.93(16), mean: 2002.20, max: 3060.66
Date: 01-25 at 09:29:05, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 1031.66(12), mean: 1877.55, max: 3030.13
Date: 01-25 at 09:30:01, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 992.38(12), mean: 1410.03, max: 2750.58
Date: 01-25 at 09:30:53, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 990.28(12), mean: 1117.25, max: 1326.46
Date: 01-25 at 09:31:42, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 990.28(12), mean: 1073.82, max: 1182.63
Date: 01-25 at 09:32:30, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94, best obj: 990.28(12), mean: 1086.74, max: 1162.69
