Date: 07-06 at 13:34:07, iter: 1, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1375.19(5) mean: 2493.38, max: 3392.44
Date: 07-06 at 13:34:54, iter: 2, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1308.48(5) mean: 2215.08, max: 3048.09
Date: 07-06 at 13:35:44, iter: 3, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1265.38(9) mean: 2035.25, max: 2814.94
Date: 07-06 at 13:36:37, iter: 4, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1152.37(9) mean: 1774.51, max: 2420.62
Date: 07-06 at 13:37:41, iter: 5, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1124.87(8) mean: 1596.89, max: 2389.66
Date: 07-06 at 13:38:35, iter: 6, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1474.67, max: 2121.54
Date: 07-06 at 13:39:23, iter: 7, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1361.35, max: 1916.63
Date: 07-06 at 13:40:25, iter: 8, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1256.86, max: 1670.45
Date: 07-06 at 13:41:15, iter: 9, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1243.95, max: 1671.68
Date: 07-06 at 13:42:19, iter: 10, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1236.97, max: 1689.52
Date: 07-06 at 13:43:18, iter: 12, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1392.05, max: 1692.73
Date: 07-06 at 13:44:13, iter: 13, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1288.75, max: 1555.59
Date: 07-06 at 13:45:02, iter: 14, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1209.42, max: 1399.58
Date: 07-06 at 13:46:01, iter: 15, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1167.64, max: 1293.12
Date: 07-06 at 13:46:59, iter: 17, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1319.27, max: 1607.85
Date: 07-06 at 13:47:59, iter: 18, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1215.86, max: 1637.21
Date: 07-06 at 13:48:52, iter: 19, fix: false, local: true, cut car: true, new generate: false, Khoo: 1034.35 best obj: 1123.13(8) mean: 1226.86, max: 1664.79
