Date: 11-17 at 22:13:27, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 1203.62(5), mean: 3342.42, max: 3890.83
Date: 11-17 at 22:14:35, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 1040.25(5), mean: 2633.17, max: 2944.65
Date: 11-17 at 22:15:43, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 970.08(4), mean: 2219.78, max: 2474.38
Date: 11-17 at 22:16:58, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 940.30(7), mean: 1038.33, max: 1149.18
Date: 11-17 at 22:18:06, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 801.16(5), mean: 1035.47, max: 1174.05
Date: 11-17 at 22:19:16, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 710.01(5), mean: 1035.47, max: 1170.56
Date: 11-17 at 22:20:29, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 797.17, max: 901.15
Date: 11-17 at 22:21:34, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 805.57, max: 910.18
Date: 11-17 at 22:22:46, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 775.80, max: 857.22
Date: 11-17 at 22:23:57, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 757.30, max: 785.63
Date: 11-17 at 22:25:07, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 793.74, max: 825.66
Date: 11-17 at 22:26:20, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 757.02, max: 775.93
Date: 11-17 at 22:27:28, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 793.19, max: 810.30
Date: 11-17 at 22:28:36, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 754.78, max: 775.60
Date: 11-17 at 22:29:48, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 706.45(5), mean: 790.95, max: 810.30
Date: 11-17 at 22:31:04, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 752.77, max: 771.82
Date: 11-17 at 22:32:14, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 754.27, max: 785.99
Date: 11-17 at 22:33:21, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 745.81, max: 763.05
Date: 11-17 at 22:34:31, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 745.79, max: 763.05
Date: 11-17 at 22:35:41, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 745.79, max: 763.05
Date: 11-17 at 22:36:52, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 745.79, max: 763.05
Date: 11-17 at 22:37:56, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 696.50, max: 696.50
Date: 11-17 at 22:39:05, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 696.50, max: 696.50
Date: 11-17 at 22:40:15, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 696.50, max: 696.50
Date: 11-17 at 22:41:31, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 696.50, max: 696.50
Date: 11-17 at 22:42:39, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 591.56, best obj: 696.50(5), mean: 696.50, max: 696.50
