Date: 03-25 at 01:39:42, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1002.74(9), mean: 1371.35, max: 2087.56
Date: 03-25 at 01:39:46, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 955.16(9), mean: 1224.26, max: 1883.09
Date: 03-25 at 01:39:49, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 924.57(9), mean: 1231.72, max: 1920.55
Date: 03-25 at 01:39:55, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 907.38(9), mean: 1131.51, max: 1295.87
Date: 03-25 at 01:39:57, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 907.38(9), mean: 1191.39, max: 1333.36
Date: 03-25 at 01:40:05, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 907.38(9), mean: 1007.79, max: 1112.98
Date: 03-25 at 01:40:09, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 907.38(9), mean: 1026.67, max: 1111.32
Date: 03-25 at 01:40:20, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 907.00(9), mean: 994.65, max: 1067.44
Date: 03-25 at 01:40:23, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 903.43(9), mean: 1049.75, max: 1115.66
Date: 03-25 at 01:40:32, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 903.43(9), mean: 979.03, max: 1041.17
Date: 03-25 at 01:40:37, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 903.43(9), mean: 987.40, max: 1057.19
Date: 03-25 at 01:40:45, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 888.76(9), mean: 912.39, max: 983.05
Date: 03-25 at 01:40:51, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 907.46, max: 979.25
Date: 03-25 at 01:40:57, particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 942.06, max: 1004.70
Date: 03-25 at 01:41:04, particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 927.13, max: 979.25
Date: 03-25 at 01:41:16, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 918.14, max: 1025.87
Date: 03-25 at 01:41:30, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 910.29, max: 967.24
Date: 03-25 at 01:41:39, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 1565.18, max: 2016.81
Date: 03-25 at 01:41:42, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 1597.32, max: 2017.55
Date: 03-25 at 01:41:46, particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 1638.06, max: 2046.28
Date: 03-25 at 01:41:51, particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 1548.67, max: 2007.58
Date: 03-25 at 01:41:57, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 1588.91, max: 2000.61
Date: 03-25 at 01:42:02, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 886.47(9), mean: 1394.00, max: 1786.64
