Date: 11-16 at 11:33:18, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1732.31(16), mean: 2825.53, max: 3320.98
Date: 11-16 at 11:34:20, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1622.38(16), mean: 2792.43, max: 3224.65
Date: 11-16 at 11:35:24, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1617.15(16), mean: 2791.20, max: 3188.09
Date: 11-16 at 11:36:38, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1594.03(15), mean: 1737.21, max: 1823.56
Date: 11-16 at 11:37:42, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1582.66(16), mean: 1727.46, max: 1891.13
Date: 11-16 at 11:38:43, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1579.03(16), mean: 1724.12, max: 1932.65
Date: 11-16 at 11:39:41, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1578.41(16), mean: 1814.93, max: 2027.24
Date: 11-16 at 11:40:40, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1578.41(16), mean: 1910.41, max: 2134.99
Date: 11-16 at 11:41:52, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1578.41(16), mean: 1678.95, max: 1770.22
Date: 11-16 at 11:42:55, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1576.18(17), mean: 1686.89, max: 1823.50
Date: 11-16 at 11:43:57, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1575.84(17), mean: 1741.78, max: 1878.61
Date: 11-16 at 11:45:00, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1575.84(17), mean: 1676.83, max: 1804.89
Date: 11-16 at 11:46:03, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1574.69(16), mean: 1679.96, max: 1877.19
Date: 11-16 at 11:47:05, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1574.26(16), mean: 1767.35, max: 1971.96
Date: 11-16 at 11:48:06, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1574.26(16), mean: 1733.12, max: 1874.87
Date: 11-16 at 11:49:12, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1570.72(16), mean: 1688.43, max: 1883.64
Date: 11-16 at 11:50:12, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1521.20(16), mean: 1730.64, max: 1939.82
Date: 11-16 at 11:51:21, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1622.70, max: 1748.38
Date: 11-16 at 11:52:22, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1669.03, max: 1793.86
Date: 11-16 at 11:53:22, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1686.94, max: 1782.53
Date: 11-16 at 11:54:31, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1599.60, max: 1650.51
Date: 11-16 at 11:55:33, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1633.79, max: 1687.62
Date: 11-16 at 11:56:32, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1647.67, max: 1721.19
Date: 11-16 at 11:57:41, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1595.91, max: 1651.48
Date: 11-16 at 11:58:46, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1582.73, max: 1645.83
Date: 11-16 at 11:59:48, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1575.08, max: 1652.81
Date: 11-16 at 12:00:56, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1575.20, max: 1656.15
Date: 11-16 at 12:01:57, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1371.69, best obj: 1512.59(16), mean: 1573.80, max: 1611.85
