Date: 07-04 at 04:17:18, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1851.80(16) mean: 3820.56, max: 4858.20
Date: 07-04 at 04:18:33, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1583.03(15) mean: 3765.98, max: 4750.33
Date: 07-04 at 04:19:47, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1547.74(14) mean: 3427.38, max: 4475.39
Date: 07-04 at 04:21:11, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1547.03(14) mean: 3173.16, max: 4283.50
Date: 07-04 at 04:22:33, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1524.22(12) mean: 1699.60, max: 1820.17
Date: 07-04 at 04:23:43, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1508.96(12) mean: 1721.43, max: 1844.81
Date: 07-04 at 04:24:58, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1499.11(12) mean: 1690.47, max: 1784.21
Date: 07-04 at 04:26:17, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1499.11(12) mean: 1600.38, max: 1723.37
Date: 07-04 at 04:27:29, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1499.11(12) mean: 1606.73, max: 1692.23
Date: 07-04 at 04:28:47, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1499.11(12) mean: 1593.58, max: 1702.23
Date: 07-04 at 04:29:55, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1467.51(12) mean: 1613.96, max: 1750.73
Date: 07-04 at 04:31:07, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1459.95(12) mean: 1651.70, max: 1781.64
Date: 07-04 at 04:32:21, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1645.15, max: 1789.11
Date: 07-04 at 04:33:44, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1555.95, max: 1640.15
Date: 07-04 at 04:34:54, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1592.43, max: 1695.20
Date: 07-04 at 04:36:07, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1601.13, max: 1776.98
Date: 07-04 at 04:37:36, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1543.78, max: 1608.48
Date: 07-04 at 04:38:55, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1661.28, max: 2055.57
Date: 07-04 at 04:40:17, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1651.94, max: 1838.32
Date: 07-04 at 04:41:37, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1457.76(12) mean: 1655.86, max: 1918.71
Date: 07-04 at 04:42:49, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1454.14(12) mean: 1580.75, max: 1788.72
Date: 07-04 at 04:44:06, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1454.14(12) mean: 1639.92, max: 1838.51
Date: 07-04 at 04:45:30, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1441.99(12) mean: 1570.80, max: 1709.32
Date: 07-04 at 04:46:49, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1441.58(12) mean: 1594.88, max: 1757.29
Date: 07-04 at 04:48:01, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1441.58(12) mean: 1577.66, max: 1828.01
Date: 07-04 at 04:49:30, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1441.58(12) mean: 1528.75, max: 1678.34
Date: 07-04 at 04:50:47, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1441.58(12) mean: 1527.12, max: 1732.58
Date: 07-04 at 04:52:09, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1440.70(12) mean: 1518.13, max: 1643.35
Date: 07-04 at 04:53:41, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1440.70(12) mean: 1515.59, max: 1663.08
Date: 07-04 at 04:55:00, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1440.70(12) mean: 1554.66, max: 1720.82
Date: 07-04 at 04:56:18, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1440.01(12) mean: 1505.14, max: 1624.43
Date: 07-04 at 04:57:41, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1440.01(12) mean: 1502.17, max: 1594.39
Date: 07-04 at 04:59:05, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1440.01(12) mean: 1505.94, max: 1627.34
