Date: 07-05 at 00:39:10, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1802.76(7) mean: 3828.45, max: 4858.20
Date: 07-05 at 00:40:09, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1687.09(6) mean: 2906.34, max: 4297.48
Date: 07-05 at 00:41:03, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1632.45(6) mean: 2360.71, max: 3582.43
Date: 07-05 at 00:41:56, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1575.33(11) mean: 1703.99, max: 1991.25
Date: 07-05 at 00:42:56, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1524.63(10) mean: 1754.03, max: 2010.90
Date: 07-05 at 00:44:06, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1521.07(9) mean: 1675.49, max: 1890.84
Date: 07-05 at 00:45:19, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1492.90(8) mean: 1709.93, max: 1931.50
Date: 07-05 at 00:46:16, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1467.76(8) mean: 1651.50, max: 1860.54
Date: 07-05 at 00:47:09, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1461.14(7) mean: 1531.22, max: 1622.39
Date: 07-05 at 00:48:01, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1456.28(8) mean: 1533.77, max: 1663.76
Date: 07-05 at 00:49:06, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1454.42(8) mean: 1494.44, max: 1641.20
Date: 07-05 at 00:50:04, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1453.71(8) mean: 1525.72, max: 1725.47
Date: 07-05 at 00:50:57, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1446.47(8) mean: 1488.50, max: 1547.01
Date: 07-05 at 00:51:56, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1428.79(8) mean: 1507.20, max: 1592.28
Date: 07-05 at 00:52:48, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1428.79(8) mean: 1538.00, max: 1648.97
Date: 07-05 at 00:53:46, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1428.79(8) mean: 1471.72, max: 1518.66
