Date: 07-04 at 11:14:15, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1621.06(7) mean: 4102.73, max: 5089.01
Date: 07-04 at 11:15:34, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1575.13(6) mean: 3878.42, max: 5051.93
Date: 07-04 at 11:16:40, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.17(6) mean: 3290.90, max: 4654.06
Date: 07-04 at 11:17:45, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.17(6) mean: 2205.38, max: 3498.48
Date: 07-04 at 11:18:56, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.17(6) mean: 2035.24, max: 3004.96
Date: 07-04 at 11:19:58, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.17(6) mean: 1681.70, max: 1821.73
Date: 07-04 at 11:20:59, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.17(6) mean: 1763.19, max: 1935.88
Date: 07-04 at 11:22:13, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.17(6) mean: 1851.34, max: 2212.18
Date: 07-04 at 11:23:22, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1573.17(6) mean: 1798.79, max: 2295.91
Date: 07-04 at 11:24:12, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1567.18(9) mean: 1784.93, max: 2276.09
Date: 07-04 at 11:25:23, iter: 12, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1520.11(9) mean: 1787.55, max: 2289.28
Date: 07-04 at 11:26:29, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1486.80(9) mean: 1714.64, max: 1972.46
Date: 07-04 at 11:27:37, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.56(9) mean: 1677.08, max: 2015.55
Date: 07-04 at 11:28:49, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.16(9) mean: 1708.51, max: 2000.81
Date: 07-04 at 11:30:10, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.16(9) mean: 1620.61, max: 1766.10
Date: 07-04 at 11:31:29, iter: 17, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.16(9) mean: 1607.50, max: 1731.73
Date: 07-04 at 11:32:36, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.16(9) mean: 1537.36, max: 1689.79
Date: 07-04 at 11:33:59, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.16(9) mean: 1510.05, max: 1565.99
Date: 07-04 at 11:35:18, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.16(9) mean: 1719.46, max: 2163.88
Date: 07-04 at 11:36:25, iter: 22, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1469.16(9) mean: 1592.55, max: 2000.05
Date: 07-04 at 11:37:40, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.17(8) mean: 1521.10, max: 1596.95
Date: 07-04 at 11:38:52, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.17(8) mean: 1583.28, max: 1665.87
Date: 07-04 at 11:40:08, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.17(8) mean: 1542.96, max: 1599.97
Date: 07-04 at 11:40:59, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.17(8) mean: 1589.60, max: 1656.17
Date: 07-04 at 11:42:07, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.17(8) mean: 1606.93, max: 1697.91
Date: 07-04 at 11:43:25, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.17(8) mean: 1754.45, max: 2278.85
Date: 07-04 at 11:44:30, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1413.17(8) mean: 1725.73, max: 2211.78
Date: 07-04 at 11:45:38, iter: 31, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1408.39(8) mean: 1471.03, max: 1652.66
Date: 07-04 at 11:46:49, iter: 32, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1399.13(8) mean: 1496.36, max: 1711.13
Date: 07-04 at 11:47:56, iter: 33, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1394.25(8) mean: 1465.15, max: 1489.51
Date: 07-04 at 11:49:08, iter: 34, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1393.86(8) mean: 1463.35, max: 1489.51
Date: 07-04 at 11:50:21, iter: 35, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1393.86(8) mean: 1463.06, max: 1489.51
Date: 07-04 at 11:51:23, iter: 36, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1393.86(8) mean: 1467.30, max: 1525.25
Date: 07-04 at 11:52:29, iter: 37, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1393.86(8) mean: 1473.57, max: 1528.56
Date: 07-04 at 11:53:33, iter: 38, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1391.63(8) mean: 1444.73, max: 1541.07
Date: 07-04 at 11:54:44, iter: 39, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1391.63(8) mean: 1447.35, max: 1550.53
Date: 07-04 at 11:55:56, iter: 40, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1382.18(8) mean: 1403.68, max: 1442.91
Date: 07-04 at 11:57:27, iter: 41, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1378.38(8) mean: 1403.27, max: 1435.08
Date: 07-04 at 11:58:35, iter: 42, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1378.38(8) mean: 1405.51, max: 1469.61
Date: 07-04 at 11:59:39, iter: 43, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1372.38(9) mean: 1390.75, max: 1456.75
Date: 07-04 at 12:00:34, iter: 44, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1371.87(9) mean: 1390.84, max: 1476.17
Date: 07-04 at 12:01:31, iter: 45, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1371.87(9) mean: 1378.81, max: 1394.26
Date: 07-04 at 12:02:40, iter: 46, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1360.25(8) mean: 1388.23, max: 1418.22
Date: 07-04 at 12:03:39, iter: 47, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1377.15, max: 1397.69
Date: 07-04 at 12:04:42, iter: 48, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1371.08, max: 1379.55
Date: 07-04 at 12:05:48, iter: 49, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1358.37, max: 1358.37
Date: 07-04 at 12:06:43, iter: 50, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1358.37, max: 1358.37
Date: 07-04 at 12:07:47, iter: 51, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1358.37, max: 1358.37
Date: 07-04 at 12:08:54, iter: 53, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1702.93, max: 2148.99
Date: 07-04 at 12:09:56, iter: 54, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1496.94, max: 1751.77
Date: 07-04 at 12:10:58, iter: 55, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1358.37(8) mean: 1435.75, max: 1675.15
Date: 07-04 at 12:11:53, iter: 56, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1398.97, max: 1602.91
Date: 07-04 at 12:13:03, iter: 57, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1387.73, max: 1478.50
Date: 07-04 at 12:14:23, iter: 58, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1386.36, max: 1475.56
Date: 07-04 at 12:15:23, iter: 59, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1424.49, max: 1529.35
Date: 07-04 at 12:16:28, iter: 60, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1381.23, max: 1413.42
Date: 07-04 at 12:17:20, iter: 62, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1637.32, max: 2077.71
Date: 07-04 at 12:18:27, iter: 63, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1536.90, max: 2070.25
Date: 07-04 at 12:19:28, iter: 64, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1430.03, max: 1632.66
Date: 07-04 at 12:20:21, iter: 65, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1380.87, max: 1522.24
Date: 07-04 at 12:21:25, iter: 67, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1352.64(8) mean: 1654.72, max: 2263.08
