Date: 07-04 at 14:59:44, iter: 1, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1801.01(6) mean: 3581.40, max: 4768.64
Date: 07-04 at 15:00:50, iter: 2, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1636.26(6) mean: 3350.20, max: 4335.75
Date: 07-04 at 15:02:00, iter: 3, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1579.96(6) mean: 2683.22, max: 3768.05
Date: 07-04 at 15:03:05, iter: 4, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1571.97(6) mean: 2352.35, max: 3277.46
Date: 07-04 at 15:04:13, iter: 5, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1571.97(6) mean: 2299.30, max: 3195.05
Date: 07-04 at 15:05:23, iter: 6, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1493.67(10) mean: 1651.56, max: 1823.12
Date: 07-04 at 15:06:46, iter: 7, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1655.18, max: 1821.34
Date: 07-04 at 15:08:05, iter: 8, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1714.70, max: 1909.44
Date: 07-04 at 15:09:15, iter: 9, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1710.91, max: 1886.44
Date: 07-04 at 15:10:33, iter: 10, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1611.07, max: 1706.85
Date: 07-04 at 15:11:44, iter: 11, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1696.30, max: 1812.37
Date: 07-04 at 15:12:53, iter: 13, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1802.30, max: 2048.22
Date: 07-04 at 15:14:12, iter: 14, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1658.06, max: 2035.85
Date: 07-04 at 15:15:21, iter: 15, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1608.91, max: 1790.29
Date: 07-04 at 15:16:22, iter: 16, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1613.85, max: 1815.43
Date: 07-04 at 15:17:30, iter: 18, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1771.52, max: 2077.20
Date: 07-04 at 15:18:44, iter: 19, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1538.64, max: 1619.51
Date: 07-04 at 15:19:53, iter: 20, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1605.06, max: 1695.45
Date: 07-04 at 15:21:09, iter: 21, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1538.26, max: 1639.17
Date: 07-04 at 15:22:21, iter: 23, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1696.57, max: 1924.93
Date: 07-04 at 15:23:21, iter: 24, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1468.67(10) mean: 1633.44, max: 1910.23
Date: 07-04 at 15:24:41, iter: 25, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1465.15(9) mean: 1570.80, max: 1850.25
Date: 07-04 at 15:25:48, iter: 26, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1444.04(9) mean: 1538.13, max: 1842.28
Date: 07-04 at 15:26:50, iter: 27, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1443.34(9) mean: 1492.70, max: 1548.42
Date: 07-04 at 15:27:55, iter: 28, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1438.45(10) mean: 1519.87, max: 1602.51
Date: 07-04 at 15:29:18, iter: 29, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1422.06(10) mean: 1507.42, max: 1597.35
Date: 07-04 at 15:30:33, iter: 30, fix: false, local: false, cut car: true, new generate: false, Khoo: 1134.91 best obj: 1419.97(10) mean: 1536.60, max: 1623.19
