Date: 07-11 at 01:49:51, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1429.43(5) mean: 3931.81, max: 5008.25
Date: 07-11 at 01:50:33, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1330.99(5) mean: 3401.26, max: 4473.27
Date: 07-11 at 01:51:14, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1300.47(5) mean: 3149.32, max: 4294.76
Date: 07-11 at 01:51:53, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1291.71(5) mean: 2481.10, max: 3604.22
Date: 07-11 at 01:52:27, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1291.71(5) mean: 1776.60, max: 2739.98
Date: 07-11 at 01:52:59, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1291.71(5) mean: 1841.88, max: 2767.75
Date: 07-11 at 01:53:35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1291.71(5) mean: 1518.71, max: 1727.15
Date: 07-11 at 01:54:10, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1291.71(5) mean: 1463.56, max: 1629.30
Date: 07-11 at 01:54:45, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1284.92(7) mean: 1577.70, max: 1761.73
Date: 07-11 at 01:55:16, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1230.95(7) mean: 1603.05, max: 1866.56
Date: 07-11 at 01:56:04, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1226.74(7) mean: 1534.23, max: 1889.55
Date: 07-11 at 01:56:48, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1206.68(7) mean: 1411.36, max: 1839.51
Date: 07-11 at 01:57:26, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1194.33(7) mean: 1372.34, max: 1768.69
Date: 07-11 at 01:58:08, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1194.33(7) mean: 1419.22, max: 1820.03
Date: 07-11 at 01:58:47, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1194.33(7) mean: 1445.30, max: 1863.58
Date: 07-11 at 01:59:30, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1173.43(7) mean: 1254.29, max: 1306.80
Date: 07-11 at 02:00:11, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1163.31(7) mean: 1227.49, max: 1303.16
Date: 07-11 at 02:00:53, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1148.16(8) mean: 1273.72, max: 1350.51
Date: 07-11 at 02:01:27, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.21(8) mean: 1309.13, max: 1411.04
Date: 07-11 at 02:02:08, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.21(8) mean: 1353.89, max: 1474.61
Date: 07-11 at 02:02:52, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1127.21(7) mean: 1174.98, max: 1249.72
Date: 07-11 at 02:03:38, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.07(7) mean: 1160.59, max: 1222.49
Date: 07-11 at 02:04:18, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.07(7) mean: 1209.41, max: 1294.26
Date: 07-11 at 02:05:01, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.07(7) mean: 1156.10, max: 1223.44
Date: 07-11 at 02:05:50, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.07(7) mean: 1158.86, max: 1241.35
Date: 07-11 at 02:06:24, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.07(7) mean: 1181.90, max: 1277.81
Date: 07-11 at 02:07:01, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.07(7) mean: 1467.99, max: 1832.92
Date: 07-11 at 02:07:43, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.07(7) mean: 1257.91, max: 1717.29
Date: 07-11 at 02:08:23, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1086.94(6) mean: 1165.94, max: 1255.55
Date: 07-11 at 02:09:03, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1084.55(6) mean: 1151.73, max: 1254.91
Date: 07-11 at 02:09:31, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1084.30(6) mean: 1222.24, max: 1357.36
Date: 07-11 at 02:10:06, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1083.80(6) mean: 1196.71, max: 1327.20
Date: 07-11 at 02:10:49, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1083.31(6) mean: 1117.61, max: 1222.20
Date: 07-11 at 02:11:21, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1083.31(6) mean: 1149.12, max: 1269.52
Date: 07-11 at 02:12:04, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1083.31(6) mean: 1107.62, max: 1166.98
Date: 07-11 at 02:12:36, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1083.31(6) mean: 1116.53, max: 1224.23
Date: 07-11 at 02:13:03, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1083.31(6) mean: 1090.53, max: 1106.73
