Date: 07-11 at 05:59:27, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1425.75(5) mean: 4005.81, max: 4909.77
Date: 07-11 at 06:00:00, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1322.65(5) mean: 3001.65, max: 4282.75
Date: 07-11 at 06:00:34, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1284.18(5) mean: 2697.28, max: 4163.07
Date: 07-11 at 06:01:05, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1276.36(5) mean: 1763.80, max: 3093.45
Date: 07-11 at 06:01:34, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1273.70(5) mean: 1483.17, max: 1898.52
Date: 07-11 at 06:02:02, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1273.12(5) mean: 1322.60, max: 1452.73
Date: 07-11 at 06:02:41, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1273.12(5) mean: 1347.55, max: 1475.87
Date: 07-11 at 06:03:21, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1260.55(7) mean: 1324.33, max: 1519.11
Date: 07-11 at 06:03:48, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1213.68(7) mean: 1398.23, max: 1623.13
Date: 07-11 at 06:04:29, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1209.37(7) mean: 1386.57, max: 1538.96
Date: 07-11 at 06:05:12, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1207.99(7) mean: 1420.40, max: 1583.60
Date: 07-11 at 06:05:43, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1204.50(7) mean: 1336.92, max: 1454.71
Date: 07-11 at 06:06:24, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1200.99(7) mean: 1250.90, max: 1377.68
Date: 07-11 at 06:07:05, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1186.87(7) mean: 1220.38, max: 1276.03
Date: 07-11 at 06:07:33, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1186.61(7) mean: 1288.16, max: 1387.68
Date: 07-11 at 06:08:16, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1182.87(7) mean: 1201.00, max: 1235.43
Date: 07-11 at 06:08:41, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1165.75(6) mean: 1205.69, max: 1374.65
Date: 07-11 at 06:09:18, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1165.08(6) mean: 1187.65, max: 1263.01
Date: 07-11 at 06:10:03, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1165.08(6) mean: 1196.32, max: 1294.76
Date: 07-11 at 06:10:32, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1165.08(6) mean: 1190.05, max: 1347.58
Date: 07-11 at 06:10:58, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1165.08(6) mean: 1184.38, max: 1279.43
Date: 07-11 at 06:11:38, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1165.08(6) mean: 1181.63, max: 1243.96
Date: 07-11 at 06:12:17, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1165.08(6) mean: 1466.24, max: 2002.33
Date: 07-11 at 06:12:44, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1155.61(6) mean: 1313.36, max: 1803.64
Date: 07-11 at 06:13:19, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1147.99(6) mean: 1232.32, max: 1500.52
Date: 07-11 at 06:13:56, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1147.99(6) mean: 1262.48, max: 1537.48
Date: 07-11 at 06:14:32, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1147.86(6) mean: 1158.93, max: 1186.34
Date: 07-11 at 06:15:15, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1147.19(6) mean: 1165.95, max: 1194.48
Date: 07-11 at 06:15:52, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.09(6) mean: 1160.78, max: 1248.81
Date: 07-11 at 06:16:33, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.09(6) mean: 1156.89, max: 1232.10
Date: 07-11 at 06:17:10, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.09(6) mean: 1151.36, max: 1173.63
Date: 07-11 at 06:17:38, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.09(6) mean: 1199.34, max: 1254.95
Date: 07-11 at 06:18:06, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.09(6) mean: 1163.88, max: 1201.99
Date: 07-11 at 06:18:49, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.09(6) mean: 1449.83, max: 1763.80
Date: 07-11 at 06:19:17, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1140.09(6) mean: 1263.74, max: 1736.49
Date: 07-11 at 06:19:53, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1126.37(7) mean: 1176.56, max: 1264.17
Date: 07-11 at 06:20:35, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1103.24(7) mean: 1195.00, max: 1272.55
