Date: 07-11 at 08:16:56, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1412.44(5) mean: 4140.46, max: 4973.41
Date: 07-11 at 08:17:40, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1238.67(5) mean: 3774.12, max: 4768.05
Date: 07-11 at 08:18:23, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1177.54(5) mean: 3145.68, max: 4364.85
Date: 07-11 at 08:19:09, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 3129.84, max: 4355.01
Date: 07-11 at 08:19:54, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1364.87, max: 1549.92
Date: 07-11 at 08:20:35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1299.27, max: 1445.62
Date: 07-11 at 08:21:20, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1325.59, max: 1537.26
Date: 07-11 at 08:22:05, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1254.00, max: 1398.83
Date: 07-11 at 08:22:34, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1430.90, max: 1615.43
Date: 07-11 at 08:23:13, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1485.92, max: 1745.04
Date: 07-11 at 08:23:51, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1394.78, max: 1672.64
Date: 07-11 at 08:24:18, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1339.39, max: 1535.38
Date: 07-11 at 08:25:02, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1158.43(5) mean: 1524.80, max: 2157.24
Date: 07-11 at 08:25:29, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1120.37(5) mean: 1364.32, max: 1922.30
Date: 07-11 at 08:26:05, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1093.35(5) mean: 1195.34, max: 1366.86
Date: 07-11 at 08:26:44, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1086.39(5) mean: 1153.88, max: 1324.34
Date: 07-11 at 08:27:22, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1086.39(5) mean: 1146.86, max: 1318.87
Date: 07-11 at 08:27:58, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1085.38(5) mean: 1143.90, max: 1329.41
Date: 07-11 at 08:28:33, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1076.24(5) mean: 1197.19, max: 1359.81
Date: 07-11 at 08:29:02, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1076.24(5) mean: 1226.69, max: 1340.82
Date: 07-11 at 08:29:39, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1076.24(5) mean: 1123.64, max: 1176.70
Date: 07-11 at 08:30:16, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1070.95(5) mean: 1101.02, max: 1152.87
Date: 07-11 at 08:30:44, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1070.91(5) mean: 1145.46, max: 1241.52
Date: 07-11 at 08:31:19, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1066.70(5) mean: 1137.30, max: 1232.22
Date: 07-11 at 08:31:43, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1065.29(5) mean: 1096.41, max: 1176.88
Date: 07-11 at 08:32:21, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1064.98(5) mean: 1069.68, max: 1099.06
Date: 07-11 at 08:32:57, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1057.50(5) mean: 1068.60, max: 1095.44
Date: 07-11 at 08:33:31, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1057.42(5) mean: 1106.86, max: 1125.83
Date: 07-11 at 08:34:05, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1056.87(5) mean: 1063.99, max: 1088.27
Date: 07-11 at 08:34:39, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1054.68(5) mean: 1060.13, max: 1071.74
Date: 07-11 at 08:35:14, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1054.68(5) mean: 1059.88, max: 1067.86
Date: 07-11 at 08:35:39, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1054.68(5) mean: 1131.77, max: 1144.82
Date: 07-11 at 08:36:06, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1054.68(5) mean: 1098.13, max: 1117.27
Date: 07-11 at 08:36:35, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1054.68(5) mean: 1089.17, max: 1110.70
Date: 07-11 at 08:37:19, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1054.68(5) mean: 1278.91, max: 1606.66
Date: 07-11 at 08:37:52, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1168.28, max: 1568.87
Date: 07-11 at 08:38:28, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1103.12, max: 1479.19
Date: 07-11 at 08:39:03, iter: 41, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1165.64, max: 1571.89
Date: 07-11 at 08:39:31, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1065.80, max: 1226.37
Date: 07-11 at 08:39:57, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1060.13, max: 1122.73
Date: 07-11 at 08:40:35, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1223.99, max: 1725.20
Date: 07-11 at 08:41:02, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1180.12, max: 1667.79
Date: 07-11 at 08:41:36, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 926.82 best obj: 1052.92(5) mean: 1119.59, max: 1493.79
