Date: 07-02 at 11:10:58, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 1206.16(10) mean: 3275.58, max: 4420.59
Date: 07-02 at 11:11:51, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 1007.41(9) mean: 3229.95, max: 4307.30
Date: 07-02 at 11:12:57, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 928.18(8) mean: 2855.95, max: 4267.96
Date: 07-02 at 11:14:04, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 804.43(7) mean: 1913.04, max: 3180.71
Date: 07-02 at 11:15:16, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 748.77(6) mean: 1011.45, max: 1277.78
Date: 07-02 at 11:16:22, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 747.83(6) mean: 896.12, max: 1134.07
Date: 07-02 at 11:17:26, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 744.33(6) mean: 838.13, max: 958.48
Date: 07-02 at 11:18:32, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 723.85(7) mean: 801.10, max: 1011.80
Date: 07-02 at 11:19:32, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 699.77(6) mean: 822.26, max: 1081.17
Date: 07-02 at 11:20:36, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 699.77(6) mean: 742.66, max: 799.24
Date: 07-02 at 11:21:39, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 699.77(6) mean: 749.83, max: 800.35
Date: 07-02 at 11:22:37, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 699.77(6) mean: 757.49, max: 824.03
Date: 07-02 at 11:23:39, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 699.77(6) mean: 740.83, max: 791.05
Date: 07-02 at 11:24:42, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 672.75(5) mean: 806.79, max: 1279.64
Date: 07-02 at 11:25:41, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 655.06(5) mean: 701.08, max: 793.27
Date: 07-02 at 11:26:39, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 655.06(5) mean: 697.60, max: 793.05
Date: 07-02 at 11:27:39, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 655.06(5) mean: 702.65, max: 757.06
Date: 07-02 at 11:28:41, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 655.06(5) mean: 656.76, max: 676.55
Date: 07-02 at 11:29:38, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 655.06(5) mean: 655.33, max: 659.10
Date: 07-02 at 11:30:37, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 632.70(5) mean: 829.36, max: 1189.93
Date: 07-02 at 11:31:33, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 629.74(4) mean: 776.33, max: 1099.40
Date: 07-02 at 11:32:34, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 629.74(4) mean: 636.19, max: 669.13
Date: 07-02 at 11:33:30, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 629.74(4) mean: 636.27, max: 693.13
Date: 07-02 at 11:34:26, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 629.74(4) mean: 631.99, max: 663.54
Date: 07-02 at 11:35:22, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 629.74(4) mean: 629.74, max: 629.74
Date: 07-02 at 11:36:27, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 591.56(3) mean: 706.78, max: 1076.18
Date: 07-02 at 11:37:20, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 591.56(3) mean: 630.39, max: 811.86
Date: 07-02 at 11:38:14, iter: 31, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 591.56(3) mean: 617.31, max: 716.99
Date: 07-02 at 11:39:12, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 591.56(3) mean: 610.86, max: 693.90
Date: 07-02 at 11:42:24, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 591.56 best obj: 591.56(3) mean: 610.32, max: 699.61
