Date: 11-26 at 11:15:38, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1459.92(13), mean: 3575.00, max: 4042.55
Date: 11-26 at 11:16:43, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1136.67(13), mean: 3506.10, max: 4023.25
Date: 11-26 at 11:17:48, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1118.38(13), mean: 3390.14, max: 3929.31
Date: 11-26 at 11:18:54, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1093.15(13), mean: 3359.96, max: 3917.10
Date: 11-26 at 11:20:00, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1091.79(13), mean: 3288.61, max: 3841.40
Date: 11-26 at 11:21:07, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1091.79(13), mean: 3301.52, max: 3812.89
Date: 11-26 at 11:22:14, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1091.79(13), mean: 2981.42, max: 3559.80
Date: 11-26 at 11:23:22, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1091.79(13), mean: 2644.21, max: 3236.33
Date: 11-26 at 11:24:30, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1091.79(13), mean: 2667.19, max: 3256.08
Date: 11-26 at 11:25:41, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1091.79(13), mean: 1275.47, max: 1414.13
Date: 11-26 at 11:26:43, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 1091.79(13), mean: 1292.08, max: 1444.58
Date: 11-26 at 11:27:46, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 986.68(13), mean: 1126.66, max: 1368.83
Date: 11-26 at 11:28:47, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 961.88(12), mean: 1060.84, max: 1169.04
Date: 11-26 at 11:29:49, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 953.00(12), mean: 1038.68, max: 1184.58
Date: 11-26 at 11:30:57, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.22(12), mean: 1018.42, max: 1088.54
Date: 11-26 at 11:31:56, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.22(12), mean: 1026.02, max: 1123.80
Date: 11-26 at 11:32:59, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.22(12), mean: 1027.07, max: 1087.11
Date: 11-26 at 11:34:00, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.22(12), mean: 1005.17, max: 1050.03
Date: 11-26 at 11:35:06, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.22(12), mean: 1030.21, max: 1114.91
Date: 11-26 at 11:36:07, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.22(12), mean: 1005.07, max: 1088.66
Date: 11-26 at 11:37:10, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 925.22(12), mean: 998.56, max: 1043.97
Date: 11-26 at 11:38:08, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 922.84(12), mean: 995.27, max: 1057.06
Date: 11-26 at 11:39:08, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 977.85, max: 1010.20
Date: 11-26 at 11:40:06, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 972.91, max: 993.85
Date: 11-26 at 11:41:07, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 972.42, max: 993.85
Date: 11-26 at 11:42:09, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 971.92, max: 993.85
Date: 11-26 at 11:43:10, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 971.83, max: 993.85
Date: 11-26 at 11:44:11, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 968.03, max: 993.85
Date: 11-26 at 11:45:11, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 975.20, max: 995.33
Date: 11-26 at 11:46:14, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 965.05, max: 992.86
Date: 11-26 at 11:47:16, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 964.76, max: 992.86
Date: 11-26 at 11:48:18, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 992.95, max: 1033.83
Date: 11-26 at 11:49:16, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: false, Khoo: 828.94, best obj: 895.62(11), mean: 963.01, max: 1009.27
