Date: 07-03 at 17:11:56, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1936.38(20) mean: 2818.01, max: 3202.21
Date: 07-03 at 17:13:32, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1885.80(20) mean: 2759.87, max: 3216.53
Date: 07-03 at 17:15:13, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1870.69(20) mean: 2802.31, max: 3282.44
Date: 07-03 at 17:17:05, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1862.81(19) mean: 2068.36, max: 2750.26
Date: 07-03 at 17:19:02, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1829.31(20) mean: 1894.32, max: 2012.25
Date: 07-03 at 17:20:37, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1815.24(19) mean: 1941.78, max: 2013.30
Date: 07-03 at 17:22:09, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1808.68(19) mean: 1968.97, max: 2053.21
Date: 07-03 at 17:23:46, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1808.68(19) mean: 1999.66, max: 2116.65
Date: 07-03 at 17:25:34, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1808.68(19) mean: 1891.96, max: 2092.22
Date: 07-03 at 17:27:09, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1808.21(19) mean: 1911.27, max: 2019.06
Date: 07-03 at 17:28:53, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1808.21(19) mean: 1916.84, max: 2018.73
Date: 07-03 at 17:30:29, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1808.21(19) mean: 1927.82, max: 2029.77
Date: 07-03 at 17:32:02, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1808.21(19) mean: 1940.17, max: 2048.24
Date: 07-03 at 17:33:46, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1783.14(20) mean: 1879.05, max: 2107.70
Date: 07-03 at 17:35:21, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1781.46(19) mean: 1840.55, max: 2149.32
Date: 07-03 at 17:37:05, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1779.17(19) mean: 1813.72, max: 1860.34
Date: 07-03 at 17:38:51, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1779.17(19) mean: 1813.89, max: 1860.33
Date: 07-03 at 17:40:46, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1779.17(19) mean: 1807.13, max: 1860.33
Date: 07-03 at 17:42:23, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1779.17(19) mean: 1857.41, max: 1927.86
Date: 07-03 at 17:43:56, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1779.17(19) mean: 1870.78, max: 1944.84
Date: 07-03 at 17:45:36, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1779.17(19) mean: 1886.22, max: 1998.94
Date: 07-03 at 17:47:22, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1779.17(19) mean: 1838.18, max: 1939.98
Date: 07-03 at 17:49:04, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1777.31(19) mean: 1815.94, max: 1896.32
Date: 07-03 at 17:50:53, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1777.31(19) mean: 1814.50, max: 1896.32
Date: 07-03 at 17:52:47, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1777.31(19) mean: 1814.50, max: 1896.32
Date: 07-03 at 17:54:29, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1777.31(19) mean: 1828.59, max: 1896.32
Date: 07-03 at 17:56:21, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1777.31(19) mean: 1834.91, max: 1930.87
Date: 07-03 at 17:57:58, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1763.43(19) mean: 1850.88, max: 1952.70
Date: 07-03 at 17:59:42, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1837.60, max: 1962.49
Date: 07-03 at 18:01:32, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1802.60, max: 1845.72
Date: 07-03 at 18:03:19, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1791.29, max: 1831.30
Date: 07-03 at 18:04:59, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1819.27, max: 1886.69
Date: 07-03 at 18:06:37, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1784.87, max: 1832.97
Date: 07-03 at 18:08:27, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1794.94, max: 1843.29
Date: 07-03 at 18:10:12, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1780.79, max: 1831.30
Date: 07-03 at 18:12:08, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1776.71, max: 1832.81
Date: 07-03 at 18:13:51, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1775.13, max: 1831.77
Date: 07-03 at 18:15:42, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1775.07, max: 1831.30
Date: 07-03 at 18:17:20, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1781.72, max: 1841.09
Date: 07-03 at 18:19:13, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1771.44, max: 1840.34
Date: 07-03 at 18:21:04, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1768.49, max: 1831.30
Date: 07-03 at 18:22:45, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1768.46, max: 1831.30
Date: 07-03 at 18:24:29, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1772.64, max: 1893.92
Date: 07-03 at 18:26:17, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1772.21, max: 1887.50
Date: 07-03 at 18:28:02, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1770.40, max: 1860.37
Date: 07-03 at 18:29:54, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1766.72, max: 1827.99
Date: 07-03 at 18:31:38, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1761.47, max: 1780.54
Date: 07-03 at 18:33:16, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1760.91, max: 1776.35
Date: 07-03 at 18:34:51, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1760.91, max: 1776.35
Date: 07-03 at 18:36:33, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1760.91, max: 1776.35
Date: 07-03 at 18:38:15, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1766.79, max: 1786.15
Date: 07-03 at 18:40:07, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1762.43, max: 1783.56
Date: 07-03 at 18:41:52, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1760.91, max: 1776.35
Date: 07-03 at 18:43:35, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1760.91, max: 1776.35
Date: 07-03 at 18:45:21, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1766.79, max: 1786.15
Date: 07-03 at 18:47:04, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1747.63, max: 1775.53
Date: 07-03 at 18:48:45, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1739.28, max: 1775.53
Date: 07-03 at 18:50:34, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.41(19) mean: 1745.00, max: 1812.95
Date: 07-03 at 18:52:13, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1736.39(19) mean: 1736.41, max: 1736.41
Date: 07-03 at 18:53:52, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58 best obj: 1735.94(19) mean: 1736.38, max: 1736.41
