Date: 01-15 at 03:17:33, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1999.76(19), mean: 2880.43, max: 3215.78
Date: 01-15 at 03:18:28, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1907.46(19), mean: 2907.86, max: 3264.22
Date: 01-15 at 03:19:26, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1850.83(18), mean: 2598.29, max: 3247.83
Date: 01-15 at 03:20:26, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1850.55(18), mean: 2547.94, max: 3318.62
Date: 01-15 at 03:21:22, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1850.55(18), mean: 2486.44, max: 3345.48
Date: 01-15 at 03:22:21, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1850.55(18), mean: 2310.03, max: 3109.96
Date: 01-15 at 03:23:29, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1848.61(20), mean: 2108.21, max: 3090.39
Date: 01-15 at 03:24:25, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1821.19(19), mean: 2068.43, max: 2772.91
Date: 01-15 at 03:25:23, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 2089.79, max: 2824.95
Date: 01-15 at 03:26:28, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 1978.77, max: 2249.16
Date: 01-15 at 03:27:31, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 1950.79, max: 2181.84
Date: 01-15 at 03:28:26, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 2003.94, max: 2248.02
Date: 01-15 at 03:29:29, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 1980.61, max: 2271.63
Date: 01-15 at 03:30:27, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 2854.95, max: 3297.46
Date: 01-15 at 03:31:31, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 1936.08, max: 2026.57
Date: 01-15 at 03:32:25, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 1962.24, max: 2104.19
Date: 01-15 at 03:33:20, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 1994.54, max: 2139.75
Date: 01-15 at 03:34:19, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 2922.17, max: 3348.05
Date: 01-15 at 03:35:26, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1623.58, best obj: 1815.97(18), mean: 1964.80, max: 2079.11
