Date: 04-13 at 12:49:43, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 486.58(3), mean: 611.61, max: 1408.97
Date: 04-13 at 12:49:44, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 639.20, max: 1525.34
Date: 04-13 at 12:49:45, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 752.89, max: 1869.71
Date: 04-13 at 12:49:47, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 867.46, max: 2214.07
Date: 04-13 at 12:49:50, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 906.25, max: 2330.45
Date: 04-13 at 12:49:52, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 945.04, max: 2446.82
Date: 04-13 at 12:49:56, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 1059.83, max: 2791.19
Date: 04-13 at 12:50:02, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 1174.61, max: 3135.55
Date: 04-13 at 12:50:08, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 1213.41, max: 3251.93
Date: 04-13 at 12:50:17, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 1328.19, max: 3596.29
Date: 04-13 at 12:50:28, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 1442.98, max: 3940.65
Date: 04-13 at 12:50:43, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 460.74(2), mean: 1557.77, max: 4285.01
