Date: 07-05 at 05:18:34, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1407.68(5) mean: 2886.49, max: 3565.86
Date: 07-05 at 05:19:30, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1326.23(5) mean: 2683.31, max: 3208.33
Date: 07-05 at 05:20:35, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1305.13(5) mean: 2557.75, max: 3095.80
Date: 07-05 at 05:21:32, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1300.65(5) mean: 1935.47, max: 2623.32
Date: 07-05 at 05:22:36, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1253.61(8) mean: 1365.43, max: 1508.48
Date: 07-05 at 05:23:40, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1197.78(8) mean: 1384.96, max: 1543.16
Date: 07-05 at 05:24:46, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1173.73(8) mean: 1427.24, max: 1589.62
Date: 07-05 at 05:26:01, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1166.34(8) mean: 1253.28, max: 1337.06
Date: 07-05 at 05:26:55, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1165.00(8) mean: 1313.88, max: 1416.97
Date: 07-05 at 05:28:06, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1165.00(8) mean: 1335.20, max: 1465.12
Date: 07-05 at 05:29:10, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1165.00(8) mean: 1226.26, max: 1302.59
Date: 07-05 at 05:30:11, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1165.00(8) mean: 1279.18, max: 1354.67
Date: 07-05 at 05:31:12, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1153.01(9) mean: 1208.23, max: 1361.49
Date: 07-05 at 05:32:17, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1138.85(9) mean: 1240.61, max: 1307.85
Date: 07-05 at 05:33:27, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1186.10, max: 1228.97
Date: 07-05 at 05:34:35, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1223.56, max: 1278.87
Date: 07-05 at 05:35:47, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1215.50, max: 1306.68
Date: 07-05 at 05:36:57, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1197.64, max: 1249.23
Date: 07-05 at 05:38:03, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1192.89, max: 1243.79
Date: 07-05 at 05:39:11, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1214.06, max: 1260.28
Date: 07-05 at 05:40:26, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1182.06, max: 1272.81
Date: 07-05 at 05:41:24, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1202.74, max: 1265.37
Date: 07-05 at 05:42:35, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1163.59, max: 1197.08
Date: 07-05 at 05:43:45, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1158.44, max: 1188.66
Date: 07-05 at 05:45:01, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1158.56, max: 1188.66
Date: 07-05 at 05:46:02, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1176.74, max: 1246.65
Date: 07-05 at 05:47:12, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1226.21, max: 1303.92
Date: 07-05 at 05:48:14, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1181.49, max: 1204.32
Date: 07-05 at 05:49:17, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1210.96, max: 1247.80
Date: 07-05 at 05:50:33, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1186.07, max: 1287.38
Date: 07-05 at 05:51:37, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1186.30, max: 1253.53
Date: 07-05 at 05:52:57, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1169.79, max: 1196.42
Date: 07-05 at 05:54:12, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1166.12, max: 1187.92
Date: 07-05 at 05:55:16, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1182.14, max: 1243.14
Date: 07-05 at 05:56:30, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1167.81, max: 1190.93
Date: 07-05 at 05:57:46, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1165.64, max: 1186.88
Date: 07-05 at 05:58:59, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1167.68, max: 1207.55
Date: 07-05 at 05:59:55, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1185.73, max: 1274.96
Date: 07-05 at 06:01:04, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1172.55, max: 1206.65
Date: 07-05 at 06:02:18, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1167.79, max: 1198.62
Date: 07-05 at 06:03:20, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1194.93, max: 1227.46
Date: 07-05 at 06:04:35, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1171.10, max: 1206.59
Date: 07-05 at 06:05:44, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1172.36, max: 1237.78
Date: 07-05 at 06:06:54, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1172.46, max: 1222.18
Date: 07-05 at 06:08:00, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1179.06, max: 1269.44
Date: 07-05 at 06:09:00, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1178.62, max: 1259.74
Date: 07-05 at 06:10:18, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1160.31, max: 1192.61
Date: 07-05 at 06:11:24, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1134.03(9) mean: 1158.29, max: 1182.82
