Date: 07-05 at 10:40:18, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1506.78(4) mean: 2894.77, max: 3565.86
Date: 07-05 at 10:41:17, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1399.69(11) mean: 2378.80, max: 3238.54
Date: 07-05 at 10:42:20, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1369.97(11) mean: 2042.79, max: 2714.21
Date: 07-05 at 10:43:39, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1280.50(10) mean: 1988.29, max: 2610.16
Date: 07-05 at 10:44:56, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1245.43(10) mean: 1954.74, max: 2589.24
Date: 07-05 at 10:46:13, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1244.52(10) mean: 1803.32, max: 2368.79
Date: 07-05 at 10:47:28, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1244.52(10) mean: 1671.51, max: 2292.23
Date: 07-05 at 10:48:48, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1184.07(11) mean: 1524.22, max: 2061.28
Date: 07-05 at 10:50:07, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1166.58(11) mean: 1550.05, max: 2081.91
Date: 07-05 at 10:51:36, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1162.46(10) mean: 1557.61, max: 2090.73
Date: 07-05 at 10:52:54, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1159.03(10) mean: 1404.56, max: 1656.67
Date: 07-05 at 10:54:16, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1159.03(10) mean: 1240.70, max: 1355.92
Date: 07-05 at 10:55:43, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1159.03(10) mean: 1205.94, max: 1298.88
Date: 07-05 at 10:57:01, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1138.00(10) mean: 1196.16, max: 1292.06
Date: 07-05 at 10:58:11, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1138.00(10) mean: 1255.41, max: 1369.01
Date: 07-05 at 10:59:38, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1138.00(10) mean: 1265.96, max: 1351.22
Date: 07-05 at 11:01:00, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1138.00(10) mean: 1238.99, max: 1388.66
Date: 07-05 at 11:02:25, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1136.28(10) mean: 1206.62, max: 1309.14
Date: 07-05 at 11:03:46, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.82(10) mean: 1189.73, max: 1268.34
Date: 07-05 at 11:05:07, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1135.82(10) mean: 1191.03, max: 1249.71
