Date: 07-05 at 08:17:31, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1434.28(5) mean: 3205.02, max: 3889.45
Date: 07-05 at 08:18:19, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1369.85(5) mean: 2472.70, max: 3165.27
Date: 07-05 at 08:19:19, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1369.83(5) mean: 2166.30, max: 2818.69
Date: 07-05 at 08:20:28, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1369.83(5) mean: 2148.48, max: 2723.88
Date: 07-05 at 08:21:16, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1369.83(5) mean: 1789.88, max: 2349.28
Date: 07-05 at 08:22:09, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1352.07(7) mean: 1421.60, max: 1549.65
Date: 07-05 at 08:22:55, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1293.62(7) mean: 1477.13, max: 1620.49
Date: 07-05 at 08:24:02, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1293.00(7) mean: 1445.94, max: 1620.99
Date: 07-05 at 08:25:14, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1293.00(7) mean: 1417.15, max: 1602.25
Date: 07-05 at 08:26:13, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1293.00(7) mean: 1382.39, max: 1493.63
Date: 07-05 at 08:27:16, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1258.30(9) mean: 1312.74, max: 1372.92
Date: 07-05 at 08:28:21, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1231.13(9) mean: 1364.29, max: 1438.50
Date: 07-05 at 08:29:15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1305.72, max: 1397.81
Date: 07-05 at 08:30:23, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1332.56, max: 1427.97
Date: 07-05 at 08:31:27, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1338.71, max: 1497.71
Date: 07-05 at 08:32:39, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1278.68, max: 1522.06
Date: 07-05 at 08:33:50, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1276.73, max: 1312.20
Date: 07-05 at 08:34:46, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1275.19, max: 1328.90
Date: 07-05 at 08:35:57, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1255.32, max: 1283.98
Date: 07-05 at 08:37:08, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1217.11(8) mean: 1267.89, max: 1296.02
Date: 07-05 at 08:38:13, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1202.87(9) mean: 1271.16, max: 1334.62
Date: 07-05 at 08:39:14, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1186.16(8) mean: 1237.06, max: 1288.05
Date: 07-05 at 08:40:17, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1177.90(8) mean: 1243.85, max: 1296.21
Date: 07-05 at 08:41:28, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1177.90(8) mean: 1274.30, max: 1333.62
Date: 07-05 at 08:42:25, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1177.90(8) mean: 1209.15, max: 1260.06
Date: 07-05 at 08:43:20, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1175.70(8) mean: 1215.62, max: 1287.17
Date: 07-05 at 08:44:21, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1173.02(8) mean: 1199.87, max: 1337.44
Date: 07-05 at 08:45:24, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1173.02(8) mean: 1184.28, max: 1203.28
Date: 07-05 at 08:46:20, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1173.02(8) mean: 1187.95, max: 1209.76
Date: 07-05 at 08:47:16, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1164.41(8) mean: 1261.75, max: 1304.73
Date: 07-05 at 08:48:19, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1158.00(8) mean: 1317.24, max: 1365.31
Date: 07-05 at 08:49:31, iter: 32, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1195.87, max: 1244.05
Date: 07-05 at 08:50:39, iter: 33, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1180.27, max: 1208.08
Date: 07-05 at 08:51:47, iter: 34, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1224.19, max: 1269.67
Date: 07-05 at 08:52:59, iter: 35, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1183.04, max: 1206.12
Date: 07-05 at 08:53:53, iter: 36, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1204.80, max: 1294.14
Date: 07-05 at 08:54:53, iter: 37, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1168.02, max: 1226.56
Date: 07-05 at 08:55:51, iter: 38, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1163.73, max: 1224.60
Date: 07-05 at 08:57:00, iter: 39, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1163.13, max: 1224.33
Date: 07-05 at 08:57:54, iter: 40, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1170.86, max: 1275.91
Date: 07-05 at 08:59:01, iter: 41, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1161.07, max: 1198.17
Date: 07-05 at 09:00:14, iter: 42, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1160.38, max: 1194.73
Date: 07-05 at 09:01:16, iter: 43, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1163.58, max: 1218.74
Date: 07-05 at 09:02:09, iter: 44, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1160.50, max: 1196.48
Date: 07-05 at 09:03:08, iter: 45, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1158.01, max: 1159.25
Date: 07-05 at 09:04:14, iter: 46, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1159.78, max: 1185.76
Date: 07-05 at 09:05:26, iter: 47, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1158.78, max: 1170.80
Date: 07-05 at 09:06:30, iter: 48, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1158.05, max: 1159.77
Date: 07-05 at 09:07:29, iter: 49, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1160.58, max: 1197.78
Date: 07-05 at 09:08:33, iter: 50, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1158.22, max: 1162.39
Date: 07-05 at 09:09:30, iter: 51, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1159.43, max: 1180.52
Date: 07-05 at 09:10:38, iter: 52, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.99, max: 1158.95
Date: 07-05 at 09:11:32, iter: 53, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:12:36, iter: 54, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:13:33, iter: 55, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:14:43, iter: 56, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:15:52, iter: 57, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:16:50, iter: 58, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:17:45, iter: 59, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:18:43, iter: 60, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:19:41, iter: 61, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:20:39, iter: 62, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:21:50, iter: 63, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:22:56, iter: 64, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:24:03, iter: 65, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:25:11, iter: 66, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:26:16, iter: 67, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:27:21, iter: 68, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:28:25, iter: 69, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:29:25, iter: 70, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:30:22, iter: 71, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:31:33, iter: 72, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:32:30, iter: 73, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:33:35, iter: 74, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:34:44, iter: 75, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:35:40, iter: 76, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:36:44, iter: 77, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:37:40, iter: 78, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:38:34, iter: 79, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:39:31, iter: 80, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:40:30, iter: 81, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
Date: 07-05 at 09:41:25, iter: 82, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1157.93(8) mean: 1157.93, max: 1157.93
