Date: 07-05 at 03:08:22, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1409.98(5) mean: 2521.75, max: 3411.58
Date: 07-05 at 03:09:08, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1329.71(5) mean: 2269.06, max: 2957.56
Date: 07-05 at 03:10:07, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1306.08(5) mean: 2091.36, max: 2632.06
Date: 07-05 at 03:10:58, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1301.21(5) mean: 1511.76, max: 1994.90
Date: 07-05 at 03:12:05, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1269.29(9) mean: 1489.15, max: 1989.66
Date: 07-05 at 03:13:02, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1239.46(9) mean: 1529.32, max: 2075.45
Date: 07-05 at 03:14:13, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1237.29(9) mean: 1489.61, max: 2026.56
Date: 07-05 at 03:15:21, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1220.31(9) mean: 1327.42, max: 1761.84
Date: 07-05 at 03:16:31, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1180.21(8) mean: 1339.10, max: 1796.99
Date: 07-05 at 03:17:46, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1179.76(8) mean: 1302.88, max: 1541.25
Date: 07-05 at 03:18:32, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1178.48(8) mean: 1305.28, max: 1446.27
Date: 07-05 at 03:19:49, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1170.46(9) mean: 1221.64, max: 1297.71
Date: 07-05 at 03:21:00, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1256.88, max: 1327.86
Date: 07-05 at 03:22:15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1225.05, max: 1285.25
Date: 07-05 at 03:22:59, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1224.09, max: 1304.59
Date: 07-05 at 03:24:11, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1215.52, max: 1254.07
Date: 07-05 at 03:25:26, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1208.90, max: 1253.53
Date: 07-05 at 03:26:09, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1213.71, max: 1272.86
Date: 07-05 at 03:26:58, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1269.81, max: 1346.92
Date: 07-05 at 03:27:56, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1161.19(8) mean: 1194.99, max: 1221.82
Date: 07-05 at 03:29:04, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1034.35 best obj: 1146.66(8) mean: 1182.77, max: 1247.36
