Date: 03-25 at 02:55:06, particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, best obj: 1103.74(9), mean: 2446.89, max: 3110.54
Date: 03-25 at 02:55:08, particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, best obj: 982.77(8), mean: 2386.67, max: 3011.87
Date: 03-25 at 02:55:11, particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, best obj: 969.68(8), mean: 1959.11, max: 2610.87
Date: 03-25 at 02:55:14, particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, best obj: 883.21(7), mean: 1550.17, max: 2349.10
Date: 03-25 at 02:55:17, particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, best obj: 846.36(7), mean: 1096.82, max: 1269.66
Date: 03-25 at 02:55:19, particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, best obj: 842.47(7), mean: 1132.55, max: 1325.35
Date: 03-25 at 02:55:23, particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, best obj: 805.94(6), mean: 1089.21, max: 1370.57
Date: 03-25 at 02:55:28, particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, best obj: 805.94(6), mean: 996.46, max: 1157.16
Date: 03-25 at 02:55:32, particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, best obj: 798.32(7), mean: 946.90, max: 1075.66
Date: 03-25 at 02:55:35, particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, best obj: 798.32(7), mean: 1001.31, max: 1145.63
Date: 03-25 at 02:55:37, particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, best obj: 798.32(7), mean: 1062.09, max: 1181.38
Date: 03-25 at 02:55:41, particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, best obj: 798.32(7), mean: 981.07, max: 1137.83
Date: 03-25 at 02:55:45, particle: 15, iter: 13, fix: false, local: true, cut car: true, new generate: true, best obj: 798.32(7), mean: 934.92, max: 1102.91
Date: 03-25 at 02:55:50, particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, best obj: 784.48(7), mean: 2502.79, max: 2988.03
Date: 03-25 at 02:55:53, particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, best obj: 776.74(7), mean: 2308.30, max: 2872.54
Date: 03-25 at 02:55:59, particle: 15, iter: 18, fix: false, local: true, cut car: true, new generate: true, best obj: 776.74(7), mean: 1142.03, max: 1309.81
Date: 03-25 at 02:56:05, particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, best obj: 776.74(7), mean: 1078.87, max: 1212.94
Date: 03-25 at 02:56:08, particle: 15, iter: 20, fix: false, local: true, cut car: true, new generate: true, best obj: 776.74(7), mean: 1102.13, max: 1235.45
Date: 03-25 at 02:56:17, particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, best obj: 776.74(7), mean: 980.38, max: 1122.74
Date: 03-25 at 02:56:27, particle: 15, iter: 24, fix: false, local: true, cut car: true, new generate: true, best obj: 753.44(6), mean: 2524.28, max: 3094.51
Date: 03-25 at 02:56:32, particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, best obj: 750.86(6), mean: 1611.42, max: 2423.26
Date: 03-25 at 02:56:35, particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, best obj: 750.86(6), mean: 1505.17, max: 2175.54
Date: 03-25 at 02:56:39, particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, best obj: 750.86(6), mean: 1340.65, max: 2034.50
Date: 03-25 at 02:56:44, particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, best obj: 746.31(7), mean: 850.30, max: 999.69
Date: 03-25 at 02:56:49, particle: 15, iter: 29, fix: false, local: true, cut car: true, new generate: true, best obj: 743.14(6), mean: 817.79, max: 944.80
Date: 03-25 at 02:56:56, particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, best obj: 726.70(6), mean: 800.06, max: 944.81
Date: 03-25 at 02:57:00, particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, best obj: 726.70(6), mean: 816.76, max: 979.16
Date: 03-25 at 02:57:11, particle: 15, iter: 32, fix: false, local: true, cut car: true, new generate: true, best obj: 726.70(6), mean: 793.19, max: 889.88
Date: 03-25 at 02:57:16, particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, best obj: 726.30(6), mean: 794.96, max: 923.42
