Date: 08-06 at 14:46:56, iter: 1, new3, Khoo: 1371.69, current_best: 1811.64 best obj: 1811.64(18) mean: 2761.03, max: 3194.84
Date: 08-06 at 16:01:11, iter: 53, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1451.72(15) mean: 1581.92, max: 1964.59
Date: 08-06 at 16:03:00, iter: 54, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1451.72(15) mean: 1507.52, max: 1687.04
Date: 08-06 at 16:04:34, iter: 55, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1451.72(15) mean: 1520.70, max: 1702.99
Date: 08-06 at 16:06:27, iter: 57, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1451.72(15) mean: 1569.96, max: 1814.65
Date: 08-06 at 16:08:10, iter: 58, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1451.72(15) mean: 1544.36, max: 1771.53
Date: 08-06 at 16:09:51, iter: 59, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1450.67(15) mean: 1522.26, max: 1847.29
Date: 08-06 at 16:11:49, iter: 61, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1450.67(16) mean: 1498.27, max: 1669.74
Date: 08-06 at 16:13:25, iter: 63, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1491.02(15) mean: 1788.69, max: 2159.26
Date: 08-06 at 16:15:07, iter: 65, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1490.40(15) mean: 2250.83, max: 3174.09
Date: 08-06 at 16:16:51, iter: 66, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1490.40(15) mean: 1719.40, max: 1865.67
Date: 08-06 at 16:18:28, iter: 67, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1490.40(15) mean: 1709.12, max: 1912.08
Date: 08-06 at 16:20:16, iter: 69, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1490.40(15) mean: 1680.87, max: 1910.44
Date: 08-06 at 16:21:49, iter: 70, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1472.65(15) mean: 1632.34, max: 1915.62
Date: 08-06 at 16:23:28, iter: 71, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1468.60(15) mean: 1676.65, max: 1900.21
Date: 08-06 at 16:25:07, iter: 72, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1457.71(15) mean: 1659.19, max: 1968.35
Date: 08-06 at 16:27:19, iter: 75, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1540.48(16) mean: 1841.42, max: 2149.23
Date: 08-06 at 16:29:02, iter: 76, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1542.00, max: 1736.10
Date: 08-06 at 16:30:39, iter: 77, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1608.53, max: 1774.03
Date: 08-06 at 16:32:18, iter: 78, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1600.34, max: 1715.47
Date: 08-06 at 16:33:59, iter: 80, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1771.77, max: 2002.17
Date: 08-06 at 16:35:37, iter: 81, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1749.60, max: 1996.03
Date: 08-06 at 16:37:19, iter: 82, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1694.00, max: 2085.33
Date: 08-06 at 16:38:54, iter: 83, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1709.16, max: 2121.83
Date: 08-06 at 16:40:47, iter: 85, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(14) mean: 1618.09, max: 2052.68
Date: 08-06 at 16:42:45, iter: 87, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1449.73(15) mean: 1582.27, max: 2103.31
Date: 08-06 at 16:44:28, iter: 88, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1466.21(16) mean: 1649.28, max: 2067.54
Date: 08-06 at 16:46:19, iter: 89, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1453.75(15) mean: 1624.00, max: 2062.43
Date: 08-06 at 16:48:09, iter: 91, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1452.88(15) mean: 1723.56, max: 2093.34
Date: 08-06 at 16:49:48, iter: 92, new3, Khoo: 1371.69, current_best: 1438.90 best obj: 1444.55(14) mean: 1683.57, max: 1918.11
