Date: 07-01 at 04:08:57, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1602.58(7) mean: 2618.68, max: 3330.94
Date: 07-01 at 04:09:49, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1453.66(7) mean: 2123.98, max: 3056.57
Date: 07-01 at 04:10:30, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1422.40(7) mean: 1935.48, max: 2932.60
Date: 07-01 at 04:11:23, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1406.74(7) mean: 1801.42, max: 2507.44
Date: 07-01 at 04:12:09, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1405.00(7) mean: 1793.98, max: 2426.27
Date: 07-01 at 04:12:57, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1384.16(7) mean: 1541.39, max: 1914.12
Date: 07-01 at 04:13:47, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1381.08(7) mean: 1485.16, max: 1696.20
Date: 07-01 at 04:14:31, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1377.28(9) mean: 1442.93, max: 1683.41
Date: 07-01 at 04:15:30, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1366.18(8) mean: 1418.25, max: 1562.84
Date: 07-01 at 04:16:16, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1364.55(8) mean: 1445.60, max: 1533.23
Date: 07-01 at 04:17:02, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1364.55(8) mean: 1438.40, max: 1593.61
Date: 07-01 at 04:17:55, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1345.98(9) mean: 1380.33, max: 1498.46
Date: 07-01 at 04:18:51, iter: 13, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1298.37(8) mean: 1395.74, max: 1444.28
Date: 07-01 at 04:19:38, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1297.78(8) mean: 1434.36, max: 1535.63
Date: 07-01 at 04:20:39, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 1144.48 best obj: 1297.78(8) mean: 1404.90, max: 1530.56
