Date: 07-14 at 00:22:39, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1480.81(14) mean: 3646.00, max: 4345.29
Date: 07-14 at 00:23:34, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1266.27(13) mean: 3317.53, max: 4098.90
Date: 07-14 at 00:24:28, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1106.81(13) mean: 3317.26, max: 4080.31
Date: 07-14 at 00:25:25, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1062.24(13) mean: 3099.10, max: 3698.53
Date: 07-14 at 00:26:27, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1061.49(13) mean: 2724.98, max: 3547.71
Date: 07-14 at 00:27:26, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1060.13(13) mean: 2709.44, max: 3518.48
Date: 07-14 at 00:28:22, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1060.13(13) mean: 2530.59, max: 3362.95
Date: 07-14 at 00:29:19, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1060.13(13) mean: 2073.57, max: 3162.86
Date: 07-14 at 00:30:17, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1056.45(14) mean: 1240.01, max: 1404.99
Date: 07-14 at 00:31:21, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1054.58(14) mean: 1251.44, max: 1398.48
Date: 07-14 at 00:32:28, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 1017.29(14) mean: 1143.53, max: 1214.99
Date: 07-14 at 00:33:29, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 996.92(13) mean: 1159.10, max: 1235.35
Date: 07-14 at 00:34:31, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 996.92(13) mean: 1182.08, max: 1268.83
Date: 07-14 at 00:35:27, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 996.92(13) mean: 1128.30, max: 1211.60
Date: 07-14 at 00:36:27, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 972.09(14) mean: 1088.93, max: 1162.29
Date: 07-14 at 00:37:22, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 949.92(13) mean: 1081.81, max: 1146.18
Date: 07-14 at 00:38:16, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 947.28(13) mean: 1062.63, max: 1137.41
Date: 07-14 at 00:39:10, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 1035.82, max: 1134.71
Date: 07-14 at 00:40:05, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 999.46, max: 1080.76
Date: 07-14 at 00:40:56, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 992.36, max: 1080.76
Date: 07-14 at 00:41:56, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 975.81, max: 1031.65
Date: 07-14 at 00:42:55, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 972.11, max: 1031.65
Date: 07-14 at 00:43:58, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 963.40, max: 1031.65
Date: 07-14 at 00:45:00, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 961.15, max: 1031.65
Date: 07-14 at 00:45:51, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 930.40, max: 976.88
Date: 07-14 at 00:46:43, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 928.17, max: 943.55
Date: 07-14 at 00:47:43, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 926.13, max: 943.55
Date: 07-14 at 00:48:35, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 925.81, max: 943.55
Date: 07-14 at 00:49:25, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 924.33, max: 943.55
Date: 07-14 at 00:50:15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 924.33, max: 943.55
Date: 07-14 at 00:51:13, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 921.84, max: 943.55
Date: 07-14 at 00:52:11, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 920.49, max: 943.55
Date: 07-14 at 00:53:08, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 922.90, max: 947.57
Date: 07-14 at 00:53:58, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 921.07, max: 944.88
Date: 07-14 at 00:54:49, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 920.49, max: 943.55
Date: 07-14 at 00:55:42, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 920.49, max: 943.55
Date: 07-14 at 00:56:33, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 920.49, max: 943.55
Date: 07-14 at 00:57:22, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 897.42, max: 913.10
Date: 07-14 at 00:58:16, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 888.60, max: 906.25
Date: 07-14 at 00:59:06, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:00:02, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:00:52, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:01:42, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:02:32, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:03:27, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:04:27, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:05:24, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:06:16, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:07:17, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:08:06, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:08:59, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:09:53, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:10:46, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:11:39, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:12:33, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:13:25, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:14:16, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:15:13, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:16:05, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:16:57, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:17:51, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:18:39, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:19:33, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:20:27, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:21:17, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:22:09, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:23:09, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 885.89, max: 885.89
Date: 07-14 at 01:24:03, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 2059.47, max: 3746.06
Date: 07-14 at 01:25:00, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 1088.92, max: 1480.38
Date: 07-14 at 01:25:54, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 1087.36, max: 1498.55
Date: 07-14 at 01:26:48, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 1029.92, max: 1489.15
Date: 07-14 at 01:27:42, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 978.22, max: 1219.60
Date: 07-14 at 01:28:32, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 965.62, max: 1177.11
Date: 07-14 at 01:29:26, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 958.21, max: 1163.75
Date: 07-14 at 01:30:17, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 885.89(11) mean: 908.12, max: 994.05
Date: 07-14 at 01:31:13, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 867.43(11) mean: 904.58, max: 984.09
Date: 07-14 at 01:32:02, iter: 78, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 867.43(11) mean: 900.65, max: 984.09
Date: 07-14 at 01:32:51, iter: 79, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 880.36, max: 982.35
Date: 07-14 at 01:33:42, iter: 80, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 874.89, max: 976.13
Date: 07-14 at 01:34:30, iter: 81, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 851.94, max: 867.43
Date: 07-14 at 01:35:22, iter: 82, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 851.94, max: 867.43
Date: 07-14 at 01:36:16, iter: 83, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 851.94, max: 867.43
Date: 07-14 at 01:37:09, iter: 84, fix: false, local: true, cut car: false, new generate: true, Khoo: 828.94 best obj: 828.94(10) mean: 851.94, max: 867.43
