Date: 12-16 at 21:35:18, #particle: 15, iter: 1, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1652.49(18), mean: 2462.46, max: 2921.55
Date: 12-16 at 21:36:23, #particle: 15, iter: 2, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1579.80(18), mean: 2465.92, max: 2908.24
Date: 12-16 at 21:37:23, #particle: 15, iter: 3, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1573.36(18), mean: 2449.19, max: 2919.57
Date: 12-16 at 21:38:24, #particle: 15, iter: 4, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1572.47(18), mean: 2393.69, max: 2938.71
Date: 12-16 at 21:39:29, #particle: 15, iter: 5, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1572.47(18), mean: 2254.70, max: 2888.59
Date: 12-16 at 21:40:42, #particle: 15, iter: 6, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1511.80(18), mean: 2190.94, max: 2789.63
Date: 12-16 at 21:41:47, #particle: 15, iter: 7, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1504.32(18), mean: 2209.08, max: 2819.09
Date: 12-16 at 21:42:57, #particle: 15, iter: 8, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1504.32(18), mean: 2050.48, max: 2694.34
Date: 12-16 at 21:44:05, #particle: 15, iter: 9, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1504.32(18), mean: 1932.80, max: 2701.56
Date: 12-16 at 21:45:15, #particle: 15, iter: 10, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1504.32(18), mean: 1838.49, max: 2631.51
Date: 12-16 at 21:46:25, #particle: 15, iter: 11, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1504.32(18), mean: 1632.01, max: 1814.07
Date: 12-16 at 21:47:33, #particle: 15, iter: 12, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1490.93(19), mean: 1619.87, max: 1750.44
Date: 12-16 at 21:48:45, #particle: 15, iter: 13, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1481.60(19), mean: 1547.78, max: 1604.11
Date: 12-16 at 21:49:47, #particle: 15, iter: 14, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1481.17(19), mean: 1570.71, max: 1627.52
Date: 12-16 at 21:50:51, #particle: 15, iter: 15, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1481.17(19), mean: 1602.50, max: 1656.99
Date: 12-16 at 21:52:01, #particle: 15, iter: 16, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1481.17(19), mean: 1528.21, max: 1579.50
Date: 12-16 at 21:53:04, #particle: 15, iter: 17, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1481.17(19), mean: 1542.14, max: 1615.59
Date: 12-16 at 21:54:14, #particle: 15, iter: 18, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1470.89(19), mean: 1537.93, max: 1602.55
Date: 12-16 at 21:55:18, #particle: 15, iter: 19, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1470.45(19), mean: 1551.68, max: 1615.09
Date: 12-16 at 21:56:26, #particle: 15, iter: 20, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1454.07(19), mean: 1517.35, max: 1594.08
Date: 12-16 at 21:57:36, #particle: 15, iter: 21, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1507.81, max: 1537.20
Date: 12-16 at 21:58:46, #particle: 15, iter: 22, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1506.73, max: 1534.44
Date: 12-16 at 21:59:51, #particle: 15, iter: 23, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1506.73, max: 1534.44
Date: 12-16 at 22:00:57, #particle: 15, iter: 24, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1513.12, max: 1568.03
Date: 12-16 at 22:02:07, #particle: 15, iter: 25, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1505.34, max: 1534.02
Date: 12-16 at 22:03:12, #particle: 15, iter: 26, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1540.39, max: 1585.63
Date: 12-16 at 22:04:19, #particle: 15, iter: 27, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1510.63, max: 1583.21
Date: 12-16 at 22:05:27, #particle: 15, iter: 28, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1507.14, max: 1548.47
Date: 12-16 at 22:06:34, #particle: 15, iter: 29, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1536.78, max: 1592.76
Date: 12-16 at 22:07:37, #particle: 15, iter: 30, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1563.02, max: 1645.85
Date: 12-16 at 22:08:47, #particle: 15, iter: 31, fix: false, local: false, cut car: false, new generate: false, Khoo: 1360.78, best obj: 1446.30(18), mean: 1505.49, max: 1551.65
