Date: 07-25 at 10:59:33, #particle: 30, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1310.74(10), mean: 2989.83, max: 3642.03
Date: 07-25 at 11:01:58, #particle: 30, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1220.05(10), mean: 2629.62, max: 3350.72
Date: 07-25 at 11:04:23, #particle: 30, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1183.97(9), mean: 2360.24, max: 3090.54
Date: 07-25 at 11:06:45, #particle: 30, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1169.70(9), mean: 2079.84, max: 2763.36
Date: 07-25 at 11:09:07, #particle: 30, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1160.38(9), mean: 1992.87, max: 2743.08
Date: 07-25 at 11:11:31, #particle: 30, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1160.38(9), mean: 1996.32, max: 2756.10
Date: 07-25 at 11:13:58, #particle: 30, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1160.38(9), mean: 1832.99, max: 2563.60
Date: 07-25 at 11:16:21, #particle: 30, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1160.38(9), mean: 1275.67, max: 1387.79
Date: 07-25 at 11:18:44, #particle: 30, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1160.38(9), mean: 1290.38, max: 1418.72
Date: 07-25 at 11:21:07, #particle: 30, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1160.38(9), mean: 1318.80, max: 1436.44
Date: 07-25 at 11:23:28, #particle: 30, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1129.56(9), mean: 1243.30, max: 1422.21
Date: 07-25 at 11:25:49, #particle: 30, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1107.17(9), mean: 1253.75, max: 1430.87
Date: 07-25 at 11:28:08, #particle: 30, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1100.12(9), mean: 1289.60, max: 1449.38
Date: 07-25 at 11:30:28, #particle: 30, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1100.12(8), mean: 1195.24, max: 1281.47
Date: 07-25 at 11:32:43, #particle: 30, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1100.12(8), mean: 1214.10, max: 1329.21
Date: 07-25 at 11:34:57, #particle: 30, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1100.12(8), mean: 1209.82, max: 1373.16
Date: 07-25 at 11:37:09, #particle: 30, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1100.12(8), mean: 1171.89, max: 1326.05
Date: 07-25 at 11:39:22, #particle: 30, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1095.63(8), mean: 1160.70, max: 1277.89
Date: 07-25 at 11:41:34, #particle: 30, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1095.63(8), mean: 1174.24, max: 1324.05
Date: 07-25 at 11:43:43, #particle: 30, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1095.63(8), mean: 1188.17, max: 1362.29
Date: 07-25 at 11:45:55, #particle: 30, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1095.63(8), mean: 1128.78, max: 1187.70
Date: 07-25 at 11:48:15, #particle: 30, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1095.63(8), mean: 1132.52, max: 1228.63
Date: 07-25 at 11:50:23, #particle: 30, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1092.25(8), mean: 1150.27, max: 1215.43
Date: 07-25 at 11:52:31, #particle: 30, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1084.70(8), mean: 1138.75, max: 1249.66
Date: 07-25 at 11:54:36, #particle: 30, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1084.70(8), mean: 1145.23, max: 1210.51
Date: 07-25 at 11:56:45, #particle: 30, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1084.70(8), mean: 1131.59, max: 1213.74
Date: 07-25 at 11:58:50, #particle: 30, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1084.70(8), mean: 1119.34, max: 1177.92
Date: 07-25 at 12:00:53, #particle: 30, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1084.70(8), mean: 1111.97, max: 1217.25
Date: 07-25 at 12:03:04, #particle: 30, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1084.70(8), mean: 1103.48, max: 1175.26
Date: 07-25 at 12:05:09, #particle: 30, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1084.70(8), mean: 1105.74, max: 1148.90
Date: 07-25 at 12:07:11, #particle: 30, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1101.39, max: 1125.09
Date: 07-25 at 12:09:21, #particle: 30, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1140.98, max: 1169.11
Date: 07-25 at 12:11:24, #particle: 30, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1106.91, max: 1207.31
Date: 07-25 at 12:13:32, #particle: 30, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1105.88, max: 1144.41
Date: 07-25 at 12:15:41, #particle: 30, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1099.49, max: 1147.00
Date: 07-25 at 12:17:42, #particle: 30, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1095.69, max: 1120.67
Date: 07-25 at 12:19:42, #particle: 30, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1095.41, max: 1121.89
Date: 07-25 at 12:21:52, #particle: 30, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1108.75, max: 1128.76
Date: 07-25 at 12:23:56, #particle: 30, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1098.16, max: 1139.42
Date: 07-25 at 12:26:03, #particle: 30, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1102.44, max: 1164.69
Date: 07-25 at 12:28:12, #particle: 30, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1096.57, max: 1123.58
Date: 07-25 at 12:30:18, #particle: 30, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1098.53, max: 1147.41
Date: 07-25 at 12:32:22, #particle: 30, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1094.24, max: 1120.01
Date: 07-25 at 12:34:27, #particle: 30, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1093.35, max: 1119.74
Date: 07-25 at 12:36:44, #particle: 30, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1086.22, max: 1119.74
Date: 07-25 at 12:38:46, #particle: 30, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1085.98, max: 1119.74
Date: 07-25 at 12:40:48, #particle: 30, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1085.98, max: 1119.74
Date: 07-25 at 12:43:07, #particle: 30, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1085.54, max: 1114.40
Date: 07-25 at 12:45:13, #particle: 30, iter: 49, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1087.68, max: 1118.37
Date: 07-25 at 12:47:15, #particle: 30, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1086.73, max: 1171.33
Date: 07-25 at 12:49:19, #particle: 30, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1959.00, max: 3328.59
Date: 07-25 at 12:51:36, #particle: 30, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1318.85, max: 3134.82
Date: 07-25 at 12:53:52, #particle: 30, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1316.02, max: 2793.95
Date: 07-25 at 12:55:54, #particle: 30, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1217.29, max: 1555.19
Date: 07-25 at 12:58:11, #particle: 30, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1220.09, max: 1537.28
Date: 07-25 at 13:00:25, #particle: 30, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1155.93, max: 1330.41
Date: 07-25 at 13:02:44, #particle: 30, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1148.39, max: 1304.30
Date: 07-25 at 13:04:58, #particle: 30, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1138.59, max: 1269.07
Date: 07-25 at 13:07:05, #particle: 30, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1163.34, max: 1331.62
Date: 07-25 at 13:09:19, #particle: 30, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1126.47, max: 1218.95
Date: 07-25 at 13:11:32, #particle: 30, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1133.03, max: 1295.49
Date: 07-25 at 13:13:52, #particle: 30, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1120.77, max: 1228.17
Date: 07-25 at 13:16:11, #particle: 30, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1083.47(8), mean: 1113.37, max: 1199.34
Date: 07-25 at 13:18:15, #particle: 30, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1124.62, max: 1264.36
Date: 07-25 at 13:20:23, #particle: 30, iter: 66, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1092.23, max: 1139.30
Date: 07-25 at 13:22:32, #particle: 30, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1091.32, max: 1123.73
Date: 07-25 at 13:24:43, #particle: 30, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.61, max: 1123.73
Date: 07-25 at 13:27:04, #particle: 30, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.61, max: 1123.73
Date: 07-25 at 13:29:18, #particle: 30, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1091.00, max: 1128.34
Date: 07-25 at 13:31:38, #particle: 30, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.55, max: 1123.73
Date: 07-25 at 13:33:54, #particle: 30, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.51, max: 1123.73
Date: 07-25 at 13:35:54, #particle: 30, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.50, max: 1123.73
Date: 07-25 at 13:38:07, #particle: 30, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.50, max: 1123.73
Date: 07-25 at 13:40:19, #particle: 30, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.50, max: 1123.73
Date: 07-25 at 13:42:36, #particle: 30, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.25, max: 1123.73
Date: 07-25 at 13:44:39, #particle: 30, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.25, max: 1123.73
Date: 07-25 at 13:46:38, #particle: 30, iter: 78, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1089.25, max: 1123.73
Date: 07-25 at 13:48:41, #particle: 30, iter: 79, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1087.30, max: 1124.49
Date: 07-25 at 13:51:00, #particle: 30, iter: 80, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1085.79, max: 1111.96
Date: 07-25 at 13:52:58, #particle: 30, iter: 81, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1085.52, max: 1111.96
Date: 07-25 at 13:55:22, #particle: 30, iter: 82, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1085.52, max: 1111.96
Date: 07-25 at 13:57:32, #particle: 30, iter: 83, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1085.52, max: 1111.96
Date: 07-25 at 13:59:51, #particle: 30, iter: 84, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1085.52, max: 1111.96
Date: 07-25 at 14:02:18, #particle: 30, iter: 86, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1949.18, max: 3345.74
Date: 07-25 at 14:04:31, #particle: 30, iter: 87, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1251.84, max: 3072.77
Date: 07-25 at 14:06:48, #particle: 30, iter: 88, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1238.02, max: 2585.52
Date: 07-25 at 14:09:03, #particle: 30, iter: 89, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1152.15, max: 1312.34
Date: 07-25 at 14:11:11, #particle: 30, iter: 90, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1180.92, max: 1406.79
Date: 07-25 at 14:13:21, #particle: 30, iter: 91, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1138.44, max: 1315.43
Date: 07-25 at 14:15:39, #particle: 30, iter: 92, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1082.45(8), mean: 1104.18, max: 1177.50
Date: 07-25 at 14:17:48, #particle: 30, iter: 93, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1080.22(8), mean: 1096.26, max: 1149.11
Date: 07-25 at 14:20:11, #particle: 30, iter: 94, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1095.01, max: 1146.67
Date: 07-25 at 14:22:31, #particle: 30, iter: 95, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1107.35, max: 1189.75
Date: 07-25 at 14:24:50, #particle: 30, iter: 96, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1096.20, max: 1162.57
Date: 07-25 at 14:27:57, #particle: 30, iter: 97, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1098.60, max: 1199.93
Date: 07-25 at 14:30:38, #particle: 30, iter: 98, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1091.58, max: 1154.46
Date: 07-25 at 14:33:27, #particle: 30, iter: 99, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1090.52, max: 1137.63
Date: 07-25 at 14:36:08, #particle: 30, iter: 100, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1089.47, max: 1137.63
Date: 07-25 at 14:39:00, #particle: 30, iter: 101, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1135.23, max: 1182.01
Date: 07-25 at 14:41:50, #particle: 30, iter: 102, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1096.75, max: 1135.42
Date: 07-25 at 14:44:41, #particle: 30, iter: 103, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1101.64, max: 1167.47
Date: 07-25 at 14:47:29, #particle: 30, iter: 104, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1088.51, max: 1153.41
Date: 07-25 at 14:50:02, #particle: 30, iter: 105, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1091.97, max: 1155.96
Date: 07-25 at 14:52:39, #particle: 30, iter: 106, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1090.37, max: 1154.62
Date: 07-25 at 14:55:24, #particle: 30, iter: 107, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1083.54, max: 1112.98
Date: 07-25 at 14:58:20, #particle: 30, iter: 108, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1091.34, max: 1159.14
Date: 07-25 at 15:01:00, #particle: 30, iter: 109, fix: false, local: true, cut car: false, new generate: true, Khoo: 1034.35, best obj: 1079.01(8), mean: 1083.41, max: 1116.93
