Date: 08-01 at 16:04:49, #particle: 15, iter: 1, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 921.68(3), mean: 2003.21, max: 2927.71
Date: 08-01 at 16:05:09, #particle: 15, iter: 2, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 863.32(3), mean: 1299.56, max: 1851.06
Date: 08-01 at 16:05:31, #particle: 15, iter: 3, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.86(3), mean: 952.01, max: 1062.05
Date: 08-01 at 16:05:53, #particle: 15, iter: 4, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.86(3), mean: 911.28, max: 970.91
Date: 08-01 at 16:06:16, #particle: 15, iter: 5, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.86(3), mean: 864.19, max: 916.06
Date: 08-01 at 16:06:39, #particle: 15, iter: 6, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 811.86(3), mean: 853.76, max: 899.13
Date: 08-01 at 16:07:04, #particle: 15, iter: 7, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.86(3), mean: 848.99, max: 897.80
Date: 08-01 at 16:07:28, #particle: 15, iter: 8, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.51(3), mean: 845.13, max: 890.83
Date: 08-01 at 16:08:08, #particle: 15, iter: 9, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.51(3), mean: 845.00, max: 878.80
Date: 08-01 at 16:08:49, #particle: 15, iter: 10, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.51(3), mean: 832.84, max: 872.19
Date: 08-01 at 16:09:13, #particle: 15, iter: 11, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.51(3), mean: 859.11, max: 906.35
Date: 08-01 at 16:09:52, #particle: 15, iter: 12, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.51(3), mean: 839.90, max: 886.14
Date: 08-01 at 16:10:36, #particle: 15, iter: 13, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 810.24(4), mean: 826.21, max: 868.34
Date: 08-01 at 16:11:12, #particle: 15, iter: 14, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.61(4), mean: 836.27, max: 876.14
Date: 08-01 at 16:11:49, #particle: 15, iter: 15, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.43(4), mean: 852.41, max: 907.64
Date: 08-01 at 16:12:28, #particle: 15, iter: 16, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.43(4), mean: 844.23, max: 881.66
Date: 08-01 at 16:13:07, #particle: 15, iter: 17, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.43(4), mean: 841.66, max: 884.76
Date: 08-01 at 16:13:31, #particle: 15, iter: 18, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.41(4), mean: 809.45, max: 816.86
Date: 08-01 at 16:13:55, #particle: 15, iter: 19, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.41(4), mean: 809.13, max: 816.86
Date: 08-01 at 16:14:34, #particle: 15, iter: 20, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.41(4), mean: 836.26, max: 851.52
Date: 08-01 at 16:14:56, #particle: 15, iter: 21, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.41(4), mean: 810.48, max: 817.95
Date: 08-01 at 16:15:40, #particle: 15, iter: 22, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.41(4), mean: 822.94, max: 855.00
Date: 08-01 at 16:16:15, #particle: 15, iter: 23, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 807.14(4), mean: 807.15, max: 807.41
Date: 08-01 at 16:16:53, #particle: 15, iter: 24, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.94(4), mean: 806.84, max: 807.14
Date: 08-01 at 16:17:42, #particle: 15, iter: 25, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.08(4), mean: 824.44, max: 836.69
Date: 08-01 at 16:18:33, #particle: 15, iter: 26, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.08(4), mean: 814.28, max: 832.22
Date: 08-01 at 16:18:55, #particle: 15, iter: 27, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.08(4), mean: 827.92, max: 868.78
Date: 08-01 at 16:19:39, #particle: 15, iter: 28, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.08(4), mean: 820.03, max: 862.54
Date: 08-01 at 16:20:01, #particle: 15, iter: 29, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.08(4), mean: 809.18, max: 852.62
Date: 08-01 at 16:20:44, #particle: 15, iter: 30, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.08(4), mean: 818.83, max: 861.62
Date: 08-01 at 16:21:07, #particle: 15, iter: 31, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 804.08(4), mean: 809.15, max: 851.91
Date: 08-01 at 16:21:50, #particle: 15, iter: 32, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 798.37(4), mean: 815.32, max: 856.81
Date: 08-01 at 16:22:12, #particle: 15, iter: 33, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 792.93(4), mean: 834.56, max: 866.43
Date: 08-01 at 16:22:37, #particle: 15, iter: 34, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 791.46(4), mean: 812.34, max: 827.92
Date: 08-01 at 16:23:11, #particle: 15, iter: 35, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 785.54(4), mean: 799.03, max: 813.41
Date: 08-01 at 16:23:48, #particle: 15, iter: 36, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 785.54(4), mean: 786.39, max: 788.96
Date: 08-01 at 16:24:13, #particle: 15, iter: 37, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 785.54(4), mean: 786.88, max: 798.75
Date: 08-01 at 16:24:56, #particle: 15, iter: 38, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 774.15(4), mean: 802.02, max: 821.34
Date: 08-01 at 16:25:41, #particle: 15, iter: 39, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 783.87, max: 791.98
Date: 08-01 at 16:26:00, #particle: 15, iter: 40, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 782.34, max: 795.05
Date: 08-01 at 16:26:44, #particle: 15, iter: 41, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 772.48, max: 792.39
Date: 08-01 at 16:27:23, #particle: 15, iter: 42, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 772.63, max: 786.07
Date: 08-01 at 16:28:13, #particle: 15, iter: 43, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 771.76, max: 794.68
Date: 08-01 at 16:28:35, #particle: 15, iter: 44, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 773.45, max: 787.26
Date: 08-01 at 16:29:19, #particle: 15, iter: 45, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 769.82, max: 769.82
Date: 08-01 at 16:30:02, #particle: 15, iter: 46, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 769.82, max: 769.82
Date: 08-01 at 16:30:47, #particle: 15, iter: 47, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 769.82, max: 769.82
Date: 08-01 at 16:31:40, #particle: 15, iter: 48, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 769.82, max: 769.82
Date: 08-01 at 16:32:32, #particle: 15, iter: 50, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 2701.33, max: 3778.74
Date: 08-01 at 16:33:09, #particle: 15, iter: 51, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 1957.03, max: 2963.34
Date: 08-01 at 16:33:31, #particle: 15, iter: 52, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 1073.41, max: 1516.23
Date: 08-01 at 16:34:09, #particle: 15, iter: 53, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 870.35, max: 1045.01
Date: 08-01 at 16:34:54, #particle: 15, iter: 54, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 769.82(4), mean: 798.05, max: 857.30
Date: 08-01 at 16:35:17, #particle: 15, iter: 55, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 768.77(4), mean: 787.92, max: 844.26
Date: 08-01 at 16:35:37, #particle: 15, iter: 56, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 776.94, max: 806.83
Date: 08-01 at 16:36:09, #particle: 15, iter: 57, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 809.09, max: 847.44
Date: 08-01 at 16:37:02, #particle: 15, iter: 58, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:37:26, #particle: 15, iter: 59, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:38:17, #particle: 15, iter: 60, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:39:08, #particle: 15, iter: 61, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:39:46, #particle: 15, iter: 62, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:40:24, #particle: 15, iter: 63, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:41:05, #particle: 15, iter: 64, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:41:48, #particle: 15, iter: 65, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 767.71, max: 767.71
Date: 08-01 at 16:42:33, #particle: 15, iter: 67, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 2826.70, max: 3794.32
Date: 08-01 at 16:42:57, #particle: 15, iter: 68, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 1483.22, max: 2201.75
Date: 08-01 at 16:43:43, #particle: 15, iter: 69, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 1127.46, max: 1870.76
Date: 08-01 at 16:44:18, #particle: 15, iter: 70, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 839.78, max: 1055.27
Date: 08-01 at 16:44:54, #particle: 15, iter: 71, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.71(4), mean: 791.15, max: 845.74
Date: 08-01 at 16:45:29, #particle: 15, iter: 72, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.29(4), mean: 783.16, max: 823.67
Date: 08-01 at 16:46:05, #particle: 15, iter: 73, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.29(4), mean: 782.36, max: 823.67
Date: 08-01 at 16:46:40, #particle: 15, iter: 74, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 767.29(4), mean: 802.61, max: 872.38
Date: 08-01 at 16:47:22, #particle: 15, iter: 75, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 760.63(4), mean: 777.18, max: 823.85
Date: 08-01 at 16:47:42, #particle: 15, iter: 76, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 755.83(3), mean: 809.22, max: 857.79
Date: 08-01 at 16:48:01, #particle: 15, iter: 77, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 755.54(3), mean: 756.99, max: 758.93
Date: 08-01 at 16:48:18, #particle: 15, iter: 78, fix: false, local: true, cut car: false, new generate: true, Khoo: 705.33, best obj: 755.54(3), mean: 774.25, max: 785.61
