Date: 08-06 at 18:42:25, #particle: 35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1402.51(8), mean: 3742.46, max: 4874.98
Date: 08-06 at 18:44:06, #particle: 35, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1123.44(8), mean: 2887.75, max: 4271.24
Date: 08-06 at 18:46:01, #particle: 35, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1018.74(8), mean: 2358.27, max: 3809.86
Date: 08-06 at 18:47:32, #particle: 35, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 929.34(8), mean: 2127.78, max: 3625.71
Date: 08-06 at 18:49:21, #particle: 35, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 927.75(8), mean: 1055.79, max: 1179.56
Date: 08-06 at 18:50:52, #particle: 35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 927.75(8), mean: 1121.97, max: 1241.55
Date: 08-06 at 18:52:39, #particle: 35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 927.75(8), mean: 1109.93, max: 1227.33
Date: 08-06 at 18:54:43, #particle: 35, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 883.57(7), mean: 1104.62, max: 1252.06
Date: 08-06 at 18:56:13, #particle: 35, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 875.37(7), mean: 1069.35, max: 1268.83
Date: 08-06 at 18:57:42, #particle: 35, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 869.09(7), mean: 1076.46, max: 1287.57
Date: 08-06 at 18:59:49, #particle: 35, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 868.76(7), mean: 977.48, max: 1169.25
Date: 08-06 at 19:01:55, #particle: 35, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 868.76(7), mean: 950.29, max: 1092.35
Date: 08-06 at 19:03:29, #particle: 35, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 868.76(7), mean: 939.89, max: 1073.58
Date: 08-06 at 19:04:58, #particle: 35, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 868.53(7), mean: 948.48, max: 1040.62
Date: 08-06 at 19:06:42, #particle: 35, iter: 15, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 867.53(7), mean: 880.85, max: 913.96
