Date: 08-15 at 14:27:20, #particle: 35, iter: 1, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1377.37(4), mean: 2968.77, max: 4113.46
Date: 08-15 at 14:29:03, #particle: 35, iter: 2, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1148.46(7), mean: 2202.84, max: 3458.50
Date: 08-15 at 14:30:49, #particle: 35, iter: 3, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 1005.47(6), mean: 1910.99, max: 2957.53
Date: 08-15 at 14:32:54, #particle: 35, iter: 4, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 950.39(6), mean: 1735.66, max: 2752.55
Date: 08-15 at 14:34:46, #particle: 35, iter: 5, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 930.31(6), mean: 1474.25, max: 2244.14
Date: 08-15 at 14:36:47, #particle: 35, iter: 6, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 930.31(6), mean: 1280.54, max: 1973.28
Date: 08-15 at 14:38:39, #particle: 35, iter: 7, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 917.00(7), mean: 1022.29, max: 1154.81
Date: 08-15 at 14:40:28, #particle: 35, iter: 8, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 906.76(7), mean: 976.23, max: 1072.57
Date: 08-15 at 14:42:12, #particle: 35, iter: 9, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.97(7), mean: 1084.06, max: 1187.95
Date: 08-15 at 14:44:03, #particle: 35, iter: 10, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.13(7), mean: 1157.34, max: 1263.40
Date: 08-15 at 14:46:18, #particle: 35, iter: 11, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.13(7), mean: 1163.33, max: 1247.38
Date: 08-15 at 14:48:30, #particle: 35, iter: 12, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.13(7), mean: 1024.75, max: 1182.77
Date: 08-15 at 14:50:39, #particle: 35, iter: 13, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.13(7), mean: 1002.16, max: 1062.34
Date: 08-15 at 14:52:41, #particle: 35, iter: 14, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.13(7), mean: 1083.86, max: 1153.37
Date: 08-15 at 14:54:53, #particle: 35, iter: 16, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.13(7), mean: 1144.93, max: 1381.99
Date: 08-15 at 14:56:44, #particle: 35, iter: 17, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 903.13(7), mean: 1133.93, max: 1426.34
Date: 08-15 at 14:58:39, #particle: 35, iter: 18, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 883.24(6), mean: 1068.35, max: 1376.66
Date: 08-15 at 15:00:33, #particle: 35, iter: 19, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 880.42(6), mean: 979.71, max: 1072.34
Date: 08-15 at 15:02:29, #particle: 35, iter: 20, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 880.42(6), mean: 989.99, max: 1128.89
Date: 08-15 at 15:04:26, #particle: 35, iter: 21, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 880.42(6), mean: 981.05, max: 1117.83
Date: 08-15 at 15:05:59, #particle: 35, iter: 22, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 868.16(6), mean: 907.80, max: 975.86
Date: 08-15 at 15:07:34, #particle: 35, iter: 23, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 861.71(6), mean: 904.06, max: 974.91
Date: 08-15 at 15:09:34, #particle: 35, iter: 24, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 861.71(6), mean: 944.47, max: 1017.23
Date: 08-15 at 15:11:33, #particle: 35, iter: 25, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 858.20(6), mean: 909.14, max: 975.52
Date: 08-15 at 15:13:28, #particle: 35, iter: 26, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 905.89, max: 975.52
Date: 08-15 at 15:15:24, #particle: 35, iter: 27, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 912.62, max: 974.91
Date: 08-15 at 15:16:58, #particle: 35, iter: 28, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 905.65, max: 974.91
Date: 08-15 at 15:18:33, #particle: 35, iter: 29, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 905.23, max: 974.91
Date: 08-15 at 15:20:14, #particle: 35, iter: 30, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 859.53, max: 882.40
Date: 08-15 at 15:22:08, #particle: 35, iter: 32, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 1080.23, max: 1338.81
Date: 08-15 at 15:24:02, #particle: 35, iter: 33, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 959.88, max: 1107.96
Date: 08-15 at 15:25:46, #particle: 35, iter: 34, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 853.65(6), mean: 973.58, max: 1131.98
Date: 08-15 at 15:27:43, #particle: 35, iter: 35, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 852.11(6), mean: 904.59, max: 1025.08
Date: 08-15 at 15:29:34, #particle: 35, iter: 36, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 915.56, max: 1108.43
Date: 08-15 at 15:31:23, #particle: 35, iter: 37, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 890.47, max: 1024.95
Date: 08-15 at 15:33:20, #particle: 35, iter: 38, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 872.65, max: 966.29
Date: 08-15 at 15:35:15, #particle: 35, iter: 39, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 869.52, max: 944.68
Date: 08-15 at 15:37:10, #particle: 35, iter: 40, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 867.32, max: 926.45
Date: 08-15 at 15:38:41, #particle: 35, iter: 42, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 1102.65, max: 1329.01
Date: 08-15 at 15:40:09, #particle: 35, iter: 43, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 957.27, max: 1131.15
Date: 08-15 at 15:41:59, #particle: 35, iter: 44, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 851.54(6), mean: 917.89, max: 1065.32
Date: 08-15 at 15:43:50, #particle: 35, iter: 45, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 848.75(5), mean: 884.55, max: 994.12
Date: 08-15 at 15:45:45, #particle: 35, iter: 46, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 844.49(5), mean: 873.23, max: 979.37
Date: 08-15 at 15:47:06, #particle: 35, iter: 47, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 844.49(5), mean: 894.68, max: 1044.65
Date: 08-15 at 15:48:25, #particle: 35, iter: 48, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 844.49(5), mean: 881.13, max: 950.74
Date: 08-15 at 15:50:12, #particle: 35, iter: 49, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 844.49(5), mean: 853.92, max: 951.48
Date: 08-15 at 15:52:03, #particle: 35, iter: 50, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 844.49(5), mean: 845.38, max: 867.38
Date: 08-15 at 15:53:48, #particle: 35, iter: 52, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 844.49(5), mean: 1162.60, max: 1470.74
Date: 08-15 at 15:55:15, #particle: 35, iter: 53, fix: false, local: false, cut car: true, new generate: true, Khoo: 778.93, best obj: 844.49(5), mean: 1076.76, max: 1424.33
