Date: 10-05 at 11:43:01, #particle: 15, iter: 1, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 4184.46(21), mean: 8325.67, max: 10528.49
Date: 10-05 at 11:53:22, #particle: 15, iter: 2, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3783.83(21), mean: 8321.85, max: 10499.64
Date: 10-05 at 12:03:31, #particle: 15, iter: 3, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3746.12(21), mean: 8026.10, max: 10435.74
Date: 10-05 at 12:14:05, #particle: 15, iter: 4, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3730.15(21), mean: 8010.44, max: 10382.51
Date: 10-05 at 12:24:35, #particle: 15, iter: 5, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3698.80(21), mean: 7913.04, max: 10240.47
Date: 10-05 at 12:35:07, #particle: 15, iter: 6, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3698.22(21), mean: 7595.36, max: 10147.63
Date: 10-05 at 12:47:00, #particle: 15, iter: 7, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3662.95(21), mean: 5615.40, max: 10131.10
Date: 10-05 at 12:56:07, #particle: 15, iter: 8, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 5697.96, max: 9937.13
Date: 10-05 at 13:06:15, #particle: 15, iter: 9, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4231.23, max: 4676.62
Date: 10-05 at 13:16:26, #particle: 15, iter: 10, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4072.09, max: 4569.18
Date: 10-05 at 13:26:43, #particle: 15, iter: 11, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4037.55, max: 4666.30
Date: 10-05 at 13:36:51, #particle: 15, iter: 12, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 3891.28, max: 4158.43
Date: 10-05 at 13:46:50, #particle: 15, iter: 14, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4229.09, max: 4664.86
Date: 10-05 at 13:56:34, #particle: 15, iter: 15, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4295.46, max: 4730.77
Date: 10-05 at 14:07:01, #particle: 15, iter: 16, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4362.30, max: 4863.47
Date: 10-05 at 14:18:21, #particle: 15, iter: 17, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4034.74, max: 4808.18
Date: 10-05 at 14:28:48, #particle: 15, iter: 19, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4206.65, max: 5254.84
Date: 10-05 at 14:39:50, #particle: 15, iter: 21, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 8424.74, max: 9941.49
Date: 10-05 at 14:51:27, #particle: 15, iter: 22, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4207.75, max: 4671.41
Date: 10-05 at 15:00:58, #particle: 15, iter: 23, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4328.83, max: 4835.97
Date: 10-05 at 15:10:50, #particle: 15, iter: 25, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4708.17, max: 5396.55
Date: 10-05 at 15:21:20, #particle: 15, iter: 26, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4634.27, max: 5387.32
Date: 10-05 at 15:33:52, #particle: 15, iter: 27, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4685.90, max: 5479.58
Date: 10-05 at 15:46:26, #particle: 15, iter: 28, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4721.16, max: 5422.06
Date: 10-05 at 16:00:46, #particle: 15, iter: 30, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4327.38, max: 5164.88
Date: 10-05 at 16:13:40, #particle: 15, iter: 31, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4292.39, max: 5254.83
Date: 10-05 at 16:26:25, #particle: 15, iter: 33, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 8679.76, max: 11300.10
Date: 10-05 at 16:41:14, #particle: 15, iter: 34, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4225.91, max: 4610.26
Date: 10-05 at 16:54:20, #particle: 15, iter: 36, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4499.07, max: 5200.22
Date: 10-05 at 17:06:29, #particle: 15, iter: 37, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4472.63, max: 5204.76
Date: 10-05 at 17:18:59, #particle: 15, iter: 38, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4549.71, max: 5374.58
Date: 10-05 at 17:31:28, #particle: 15, iter: 39, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4705.40, max: 5549.09
Date: 10-05 at 17:44:40, #particle: 15, iter: 41, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4882.78, max: 6028.51
Date: 10-05 at 17:57:26, #particle: 15, iter: 42, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4973.61, max: 6128.45
Date: 10-05 at 18:10:13, #particle: 15, iter: 43, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4952.24, max: 6068.70
Date: 10-05 at 18:23:30, #particle: 15, iter: 45, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 8126.64, max: 9700.32
Date: 10-05 at 18:35:51, #particle: 15, iter: 47, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 4399.26, max: 5090.59
Date: 10-05 at 18:48:02, #particle: 15, iter: 48, fix: false, local: true, cut car: true, new generate: true, Khoo: 3000.3, best obj: 3598.25(20), mean: 3865.26, max: 4212.00
